"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap";"omitted_cohort";"scenario"
"hs_popdens_h_Sqrt";"hs_correct_raven";0;-0,0196029518457626;-0,0139647756055505;0,0235164088219882;-0,0656942661825794;0,0264883624910541;-0,0626280915131854;0,0233777017850653;-0,833586114025779;0,404514253180956;FALSE;100;"5";"Childhood"
"hs_walkability_mean_h_None";"hs_correct_raven";0;0,0243095560888937;0,02262813231252;0,0232212724047085;-0,0212033014995289;0,0698224136773162;-0,0226481277156205;0,06315292765794;1,04686580757584;0,29516147379551;FALSE;100;"5";"Childhood"
"hs_accesslines300_s_dic0";"hs_correct_raven";0;-0,0532274600674195;-0,0552340889563412;0,0679251799708198;-0,186358366453628;0,0799034463187887;-0,155745349452178;0,098853719101017;-0,783618977384906;0,433263717009848;FALSE;100;"5";"Childhood"
"hs_accesspoints300_s_Log";"hs_correct_raven";0;-0,0399496760620291;-0,0305443323389889;0,0293173557093482;-0,0974106373743012;0,017511285250243;-0,0879022067783927;0,0128445035193443;-1,3626630061077;0,172988741891966;FALSE;100;"5";"Childhood"
"hs_builtdens300_s_Sqrt";"hs_correct_raven";0;0,035500897879266;0,0190138482707688;0,0284927416478436;-0,0203438495713118;0,0913456453298438;-0,0307828297902473;0,0764706872239269;1,24596286022735;0,212778030486055;FALSE;100;"5";"Childhood"
"hs_connind300_s_Log";"hs_correct_raven";0;-0,0128784593193861;-0,00981185695811099;0,0256909788476894;-0,0632318525884377;0,0374749339496655;-0,061368717417257;0,0362993281610776;-0,501283325782832;0,61617173852834;FALSE;100;"5";"Childhood"
"hs_fdensity300_s_Log";"hs_correct_raven";0;-0,0682437342229493;-0,0489276565967006;0,0344758617719417;-0,135815181631936;-0,000672286813962295;-0,111196189038391;0,0239797898312227;-1,97946420235649;0,0477637662169374;TRUE;100;"5";"Childhood"
"hs_landuseshan300_s_None";"hs_correct_raven";0;0,00057055400590735;-0,00331184219611788;0,018887764594569;-0,0364487843479187;0,0375898923597334;-0,0467117180629272;0,0348615432920497;0,0302075983132174;0,975901488720565;FALSE;100;"5";"Childhood"
"hs_popdens_s_Sqrt";"hs_correct_raven";0;0,0375876403098829;0,0290127525843267;0,0239606650460474;-0,00937440022599779;0,0845496808457637;-0,00876953600722132;0,0798717640115349;1,56872274778881;0,116712555739127;FALSE;100;"5";"Childhood"
"h_Absorbance_Log";"hs_correct_raven";0;0,0282178237084443;0,0310936865323626;0,0258898269639707;-0,0225253047069122;0,0789609521238008;-0,0184488430978268;0,0858023977861121;1,08991936283365;0,275748666420545;FALSE;100;"5";"Childhood"
"h_Benzene_Log";"hs_correct_raven";0;-0,0662099181152485;-0,0578822812987817;0,0288110054985689;-0,122678451250829;-0,00974138497966808;-0,103266566017719;0,00865439646053811;-2,29807731349527;0,0215573892074183;TRUE;100;"5";"Childhood"
"h_NO2_Log";"hs_correct_raven";0;0,0622844867850783;0,0454951646776912;0,0329747504062286;-0,00234483641032718;0,126913809980484;-0,0306690517078106;0,0966791919215378;1,88885392664908;0,0589114045234716;FALSE;100;"5";"Childhood"
"h_PM_Log";"hs_correct_raven";0;-0,0511878902099762;-0,0411934053439383;0,0246312454146994;-0,0994642441171543;-0,002911536302798;-0,09718981124568;0,000442720927348091;-2,0781689820454;0,03769379790084;TRUE;100;"5";"Childhood"
"h_TEX_Log";"hs_correct_raven";0;0,0142910262808481;0,0110769737810641;0,0208602514481429;-0,0265943152659614;0,0551763678276576;-0,0227860972300633;0,0557535029175508;0,685084085221819;0,493290862308271;FALSE;100;"5";"Childhood"
"hs_KIDMED_None";"hs_correct_raven";0;0,0428107151906071;0,0350505562765033;0,0220891192695417;-0,000483163027904257;0,0861045934091185;-0,0123751407338486;0,0807218674433716;1,93809063495067;0,0526121658185911;FALSE;100;"5";"Childhood"
"hs_mvpa_prd_alt_None";"hs_correct_raven";0;-0,043908681543657;-0,0276049524038435;0,0316503124565564;-0,105942154057947;0,0181247909706329;-0,0951870354789628;0,0255447102486478;-1,38730641613496;0,165348347478061;FALSE;100;"5";"Childhood"
"hs_sd_wk_None";"hs_correct_raven";0;-0,0170433999667786;-0,0221257632297551;0,0195336117882031;-0,0553285755596436;0,0212417756260865;-0,0649362165261771;0,00875521773778664;-0,872516570492693;0,382926632342226;FALSE;100;"5";"Childhood"
"hs_dif_hours_total_None";"hs_correct_raven";0;-0,0614326608387705;-0,045301070157931;0,0236976295834846;-0,107879161341371;-0,0149861603361699;-0,0854374095078543;0,00524575778310405;-2,59235467506777;0,009532144405113;TRUE;100;"5";"Childhood"
"hs_as_c_Log2";"hs_correct_raven";0;0,0780426649334297;0,0579791275602305;0,0320718217421074;0,0151830494003106;0,140902280466549;0,000905734612067952;0,110857479487849;2,43337174797797;0,0149589338038721;TRUE;100;"5";"Childhood"
"hs_cd_c_Log2";"hs_correct_raven";0;-0,0124515119429394;-0,00972723435536869;0,017058745765551;-0,0458860392648444;0,0209830153789657;-0,0454875666832587;0,0188955780771592;-0,7299195447349;0,465439364714551;FALSE;100;"5";"Childhood"
"hs_co_c_Log2";"hs_correct_raven";0;0,00641302955859429;0,00633508416486394;0,0186635258071072;-0,0301668088478697;0,0429928679650583;-0,0241387106179596;0,047855294974435;0,343612971357864;0,731137368347497;FALSE;100;"5";"Childhood"
"hs_cs_c_Log2";"hs_correct_raven";0;0,0292947999868874;0,0208463769828841;0,0234644349354556;-0,016694647404189;0,0752842473779638;-0,019180654013954;0,071517977957632;1,24847668684413;0,211856540756594;FALSE;100;"5";"Childhood"
"hs_cu_c_Log2";"hs_correct_raven";0;-0,00974431611809624;-0,00992706778020746;0,0162764847320749;-0,0416456399878791;0,0221570077516866;-0,042369049111941;0,0173396190459531;-0,598674485215706;0,549389974892966;FALSE;100;"5";"Childhood"
"hs_hg_c_Log2";"hs_correct_raven";0;-0,0848699269008952;-0,0635068625572027;0,0343118816323973;-0,152119979142195;-0,0176198746595952;-0,129932167773734;0,00772932707418582;-2,47348506882121;0,0133802395140769;TRUE;100;"5";"Childhood"
"hs_mn_c_Log2";"hs_correct_raven";0;-0,0315154754137255;-0,0208009769481347;0,0216216289412879;-0,0738930894257387;0,0108621385982877;-0,0638139907853831;0,019089885945458;-1,45759024444012;0,1449535202277;FALSE;100;"5";"Childhood"
"hs_mo_c_Log2";"hs_correct_raven";0;-0,041701387691311;-0,0322969291416962;0,0224505228079909;-0,0857036038290682;0,00230082844644607;-0,0777471805052402;0,0109979013409501;-1,85747958067454;0,0632429536453446;FALSE;100;"5";"Childhood"
"hs_pb_c_Log2";"hs_correct_raven";0;-0,00968910723960973;-0,013090456381975;0,0197463375432132;-0,0483912176508788;0,0290130031716593;-0,0469526125918715;0,0222191865071416;-0,490678700209896;0,623653713661769;FALSE;100;"5";"Childhood"
"hs_hum_mt_hs_h_None";"hs_correct_raven";0;0,0966472520428398;0,073144047861031;0,0401913820480039;0,0178735907398625;0,175420913345817;-0,00665626103399888;0,158283095304397;2,40467600560254;0,0161868095008547;TRUE;100;"5";"Childhood"
"hs_uvdvf_mt_hs_h_None";"hs_correct_raven";0;0,0431059583162265;0,0362220142177452;0,0309106183224542;-0,0174777403356476;0,103689656968101;-0,0172228335406924;0,0972513790942795;1,39453562094917;0,163155920611254;FALSE;100;"5";"Childhood"
"hs_hum_dy_hs_h_None";"hs_correct_raven";0;-0,0141367489431505;-0,00526551886205761;0,0248142083760575;-0,0627717036650954;0,0344982057787944;-0,0487424120721202;0,0433539714567408;-0,569703805533875;0,568878608538973;FALSE;100;"5";"Childhood"
"hs_hum_wk_hs_h_None";"hs_correct_raven";0;-0,0106950461794061;-0,00688940928533657;0,03658907284118;-0,0824083111758314;0,0610182188170193;-0,0832074368456039;0,0540145156030945;-0,292301644970055;0,770056001205632;FALSE;100;"5";"Childhood"
"hs_tm_dy_hs_h_None";"hs_correct_raven";0;-0,0190661939983097;-0,00775516093068713;0,0268729584490038;-0,0717362247163984;0,0336038367197791;-0,0582966416371223;0,0416159681997672;-0,709493673146972;0,478018176307178;FALSE;100;"5";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_correct_raven";0;0,0162505811862088;0,000181046149218574;0,0324833529404355;-0,047415620674148;0,0799167830465657;-0,0636890620706878;0,0550399483677559;0,500274131676228;0,616882066165985;FALSE;100;"5";"Childhood"
"hs_ndvi100_h_None";"hs_correct_raven";0;-0,011611643861894;-0,00895873487833381;0,0273200848951506;-0,0651580263109659;0,0419347385871779;-0,060055088522479;0,0423374413265754;-0,425022246689837;0,670820457341862;FALSE;100;"5";"Childhood"
"hs_ndvi100_s_None";"hs_correct_raven";0;-0,0277214740980187;-0,0238348864092559;0,0340916644174953;-0,0945399085293352;0,0390969603332977;-0,0956077340399627;0,0402929787282092;-0,813145223962503;0,416134800331907;FALSE;100;"5";"Childhood"
"hs_dde_cadj_Log2";"hs_correct_raven";0;-0,0136609234718306;-0,00892004460684827;0,029832660827545;-0,0721318642568176;0,0448100173131565;-0,0576490181045995;0,0424539148095253;-0,457918371773838;0,647011087331076;FALSE;100;"5";"Childhood"
"hs_ddt_cadj_Log2";"hs_correct_raven";0;-0,0106247415038517;-0,00524282218950175;0,0219566334115231;-0,0536589522121858;0,0324094692044824;-0,048670141411502;0,0342080007399456;-0,483896656865241;0,62845921310736;FALSE;100;"5";"Childhood"
"hs_hcb_cadj_Log2";"hs_correct_raven";0;-0,00282030273865062;-0,0115802748314021;0,0353437670998124;-0,0720928133322545;0,0664522078549533;-0,0681462672597598;0,0505650408600196;-0,0797963253516796;0,936399246950777;FALSE;100;"5";"Childhood"
"hs_pcb118_cadj_Log2";"hs_correct_raven";0;-0,0314798931723186;-0,0289201562425732;0,0299155318678988;-0,0901132582117604;0,0271534718671232;-0,0936642049032128;0,0130506507925073;-1,05229261212295;0,292665320181465;FALSE;100;"5";"Childhood"
"hs_pcb153_cadj_Log2";"hs_correct_raven";0;-0,0436959072140357;-0,0361042689215408;0,0389687774351795;-0,120073307508545;0,0326814930804732;-0,104350855802198;0,0399328366356214;-1,12130557051012;0,26215781521681;FALSE;100;"5";"Childhood"
"hs_pcb170_cadj_Log2";"hs_correct_raven";0;0,00663201849418196;0,00992344618105209;0,0284631653249044;-0,04915476042864;0,0624187974170039;-0,0369638810218039;0,0614177062833478;0,233003547514062;0,81575865106197;FALSE;100;"5";"Childhood"
"hs_pcb180_cadj_Log2";"hs_correct_raven";0;0,0110709414478067;0,01437142215773;0,0262447105051001;-0,0403677459268696;0,062509628822483;-0,0381043855796054;0,0664487696631595;0,421835152102565;0,673145345845251;FALSE;100;"5";"Childhood"
"hs_sumPCBs5_cadj_Log2";"hs_correct_raven";0;0,113555051715808;0,0843278448631158;0,0490885941863285;0,0173431750589017;0,209766928372714;-0,00425277410014603;0,17583523259599;2,31326754408122;0,0207079339723195;TRUE;100;"5";"Childhood"
"hs_pfhxs_c_Log2";"hs_correct_raven";0;0,0455245261114687;0,0377314870455249;0,0271170801072119;-0,0076239742645542;0,0986730264874917;-0,00733621770158425;0,09229467969448;1,67881371930458;0,0931883539770576;FALSE;100;"5";"Childhood"
"hs_pfna_c_Log2";"hs_correct_raven";0;-0,0275313207505859;-0,0254617171364555;0,0286096749359602;-0,0836052532344662;0,0285426117332944;-0,0840272855039415;0,0158724141639304;-0,962308058802201;0,335894882062102;FALSE;100;"5";"Childhood"
"hs_pfoa_c_Log2";"hs_correct_raven";0;0,0366963069033098;0,0314757118063353;0,0253558425721742;-0,0130002313358191;0,0863928451424386;-0,013728353468747;0,0826342709626719;1,44725251384786;0,147826213531435;FALSE;100;"5";"Childhood"
"hs_pfos_c_Log2";"hs_correct_raven";0;-0,0144465139542833;0,000820516672588538;0,0264389636389329;-0,0662659304751558;0,0373729025665891;-0,0524014037005835;0,0539923404962067;-0,546409993658376;0,584784142059813;FALSE;100;"5";"Childhood"
"hs_pfunda_c_Log2";"hs_correct_raven";0;0,0223259094327292;0,0186566762463409;0,0180174947210129;-0,0129877313120967;0,0576395501775551;-0,0142074431675133;0,0522505442486798;1,23912396137359;0,215299594566508;FALSE;100;"5";"Childhood"
"hs_hm_pers_None";"hs_correct_raven";0;-0,0426672661915189;-0,0359854918576768;0,0229898968690559;-0,0877266360631586;0,00239210368012088;-0,0822392548899011;-0,000922342149936285;-1,85591377092902;0,0634658498031274;FALSE;100;"5";"Childhood"
"hs_trafload_h_pow1over3";"hs_correct_raven";0;-0,00916099644912934;-0,0054633530900877;0,0213630854426847;-0,0510318745154432;0,0327098816171845;-0,0398079887303253;0,0380453676588758;-0,428823658160592;0,668051560500197;FALSE;100;"5";"Childhood"
"hs_trafnear_h_pow1over3";"hs_correct_raven";0;-0,0225587055923659;-0,0208338241868648;0,0232229017576238;-0,0680747566538205;0,0229573454690886;-0,063736298306212;0,0204667106683293;-0,971399088185015;0,331349582427015;FALSE;100;"5";"Childhood"
"FAS_cat_None_Low";"hs_correct_raven";0;-0,175423940185184;-0,147134692453162;0,0700105613453399;-0,312642118959482;-0,0382057614108858;-0,276974497121219;-0,00394654967046523;-2,50567824074247;0,0122216781149411;TRUE;100;"5";"Childhood"
"FAS_cat_None_Middle";"hs_correct_raven";0;-0,0338484991502572;-0,0333446073166978;0,0439226746341114;-0,119935359537787;0,0522383612372721;-0,108000600619372;0,056183171700775;-0,770638387398422;0,440921301060515;FALSE;100;"5";"Childhood"
"hs_globalexp2_None_no exposure";"hs_correct_raven";0;-0,0718329616380222;-0,0501115940057869;0,0400472400351857;-0,150324109787217;0,00665818651117227;-0,126508429993925;0,0247332460091699;-1,79370567297296;0,0728601593647676;FALSE;100;"5";"Childhood"
"hs_no2_dy_hs_h_Log";"hs_Gen_Tot";0;0,0125640122545945;0,0349571074386675;0,056894614772467;-0,0989473836137214;0,12407540812291;-0,0800377157173585;0,1346362035973;0,220829551352804;0,825225152897688;FALSE;100;"5";"Childhood"
"hs_no2_yr_hs_h_Log";"hs_Gen_Tot";0;-0,103710567900017;-0,102901126736129;0,0723049195216338;-0,245425606067487;0,0380044702674519;-0,23734734099991;0,0364536194961452;-1,43435009106105;0,15147238250545;FALSE;100;"5";"Childhood"
"hs_pm10_dy_hs_h_None";"hs_Gen_Tot";0;-0,0399307834898394;-0,0269433153658423;0,0461869229931181;-0,130455489113076;0,050593922133397;-0,11053281351004;0,0640081257085405;-0,864547384890505;0,38728726173834;FALSE;100;"5";"Childhood"
"hs_pm10_wk_hs_h_None";"hs_Gen_Tot";0;-0,0994469251129421;-0,106952317914466;0,0435271320802292;-0,184758536340509;-0,0141353138853749;-0,199637025402194;-0,0264739464605302;-2,28471117577059;0,0223297688908245;TRUE;100;"5";"Childhood"
"hs_pm10_yr_hs_h_None";"hs_Gen_Tot";0;0,00627461862585442;0,00320230240562159;0,0554178402431956;-0,102342352351803;0,114891589603512;-0,103854144549626;0,106513775463492;0,113223802990497;0,909853124950549;FALSE;100;"5";"Childhood"
"hs_pm25_dy_hs_h_None";"hs_Gen_Tot";0;0,0798101593362122;0,072569547488056;0,0481172415259435;-0,0144979010900521;0,174118219762477;-0,024078137880442;0,151940510681568;1,65866032227098;0,0971842589834044;FALSE;100;"5";"Childhood"
"hs_pm25_yr_hs_h_None";"hs_Gen_Tot";0;-0,19819878006161;-0,189907834004362;0,0557664656482746;-0,307499044277318;-0,0888985158459014;-0,274463078634372;-0,0800302062745449;-3,55408537653564;0,000379296060781564;TRUE;100;"5";"Childhood"
"hs_pm25abs_dy_hs_h_Log";"hs_Gen_Tot";0;-0,0414511281280162;-0,0425516729726233;0,0392098823598696;-0,118301085391413;0,0353988291353806;-0,124326675254097;0,0228876349548381;-1,0571602267912;0,290438468325343;FALSE;100;"5";"Childhood"
"hs_pm25abs_wk_hs_h_Log";"hs_Gen_Tot";0;0,0471971725247726;0,0399909055124276;0,0433790742265195;-0,0378242506418953;0,13221859569144;-0,0347728557663623;0,12539024685608;1,08801705352944;0,276587579118822;FALSE;100;"5";"Childhood"
"hs_pm25abs_yr_hs_h_Log";"hs_Gen_Tot";0;-0,0376076908673894;-0,0392136288987545;0,048907379205829;-0,133464392689057;0,0582490109542785;-0,127198273215654;0,0638814101274351;-0,768957394120746;0,44191860376327;FALSE;100;"5";"Childhood"
"hs_accesslines300_h_dic0";"hs_Gen_Tot";0;0,12442017278976;0,116443243664759;0,132607913545856;-0,135486561825119;0,384326907404639;-0,123880586388015;0,399299101763825;0,938256017026729;0,348112857013651;FALSE;100;"5";"Childhood"
"hs_accesspoints300_h_Log";"hs_Gen_Tot";0;0,0264695839783798;0,0216204752686277;0,0495494664156337;-0,0706455856494393;0,123584753606199;-0,0911545833993066;0,106608066182648;0,534205227486126;0,593199552834345;FALSE;100;"5";"Childhood"
"hs_connind300_h_Log";"hs_Gen_Tot";0;0,0285597098508238;0,0365171794541338;0,0384921159092174;-0,0468834510199835;0,104002870721631;-0,0385792459116043;0,107788942357708;0,74196258574564;0,458110004454734;FALSE;100;"5";"Childhood"
"hs_fdensity300_h_Log";"hs_Gen_Tot";0;-0,0724151271580892;-0,0687623603632738;0,0497247684808053;-0,16987388252006;0,0250436282038817;-0,172823162517729;0,0183777221427525;-1,45631904120464;0,145304444154695;FALSE;100;"5";"Childhood"
"hs_landuseshan300_h_None";"hs_Gen_Tot";0;-0,04112044675574;-0,0426907497413177;0,0358480052086009;-0,111381245882202;0,0291403523707219;-0,116097827970167;0,02433432522385;-1,14707768302472;0,251349516417242;FALSE;100;"5";"Childhood"
"hs_popdens_h_Sqrt";"hs_Gen_Tot";0;-0,0192207858086268;-0,0169782950291751;0,045776361434024;-0,108940805562602;0,0704992339453485;-0,10009244586859;0,0634308517933297;-0,419884525691915;0,674569812650747;FALSE;100;"5";"Childhood"
"hs_walkability_mean_h_None";"hs_Gen_Tot";0;-0,000173057205341066;-0,00101781957713704;0,0405475478234408;-0,0796447906007004;0,0792986761900183;-0,0700759663858355;0,0666969570242166;-0,0042680066891991;0,996594633695912;FALSE;100;"5";"Childhood"
"hs_accesslines300_s_dic0";"hs_Gen_Tot";0;0,163205512960557;0,15724170804138;0,122487444690057;-0,0768654671902967;0,40327649311141;-0,0899025969738596;0,380634118895059;1,33242646520656;0,182720090346477;FALSE;100;"5";"Childhood"
"hs_accesspoints300_s_Log";"hs_Gen_Tot";0;0,017727288424095;0,0162851716818214;0,0435957087316353;-0,0677187305704086;0,103173307418599;-0,0890433180683132;0,0856041955179427;0,406629205943637;0,684280343201117;FALSE;100;"5";"Childhood"
"hs_builtdens300_s_Sqrt";"hs_Gen_Tot";0;0,0837223928035474;0,0779369399220751;0,040155388796921;0,00501927697637908;0,162425508630716;-0,000903625026570271;0,158202560614577;2,0849603331438;0,0370729013241663;TRUE;100;"5";"Childhood"
"hs_connind300_s_Log";"hs_Gen_Tot";0;0,0145901197103566;0,0157756987336947;0,0467558357700463;-0,0770496344660037;0,106229873886717;-0,0670082391978512;0,111721557951952;0,312049169265489;0,755003155969059;FALSE;100;"5";"Childhood"
"hs_fdensity300_s_Log";"hs_Gen_Tot";0;-0,00651985564964094;-0,0118955878225686;0,048264371359893;-0,101116285251498;0,0880765739522157;-0,102124175263203;0,0750315193746941;-0,135086306232486;0,892543636976741;FALSE;100;"5";"Childhood"
"hs_landuseshan300_s_None";"hs_Gen_Tot";0;0,0251489638029793;0,0316609955095864;0,0378097203118061;-0,0489567262736932;0,0992546538796518;-0,0320232566771809;0,104869385568008;0,665145459833685;0,505957460679671;FALSE;100;"5";"Childhood"
"hs_popdens_s_Sqrt";"hs_Gen_Tot";0;-0,00406918513534964;0,0029781530264533;0,047520005290082;-0,0972066840490632;0,089068313778364;-0,0833954896876124;0,0896158820214289;-0,085630990790292;0,93175976184699;FALSE;100;"5";"Childhood"
"h_Absorbance_Log";"hs_Gen_Tot";0;-0,0373815060788652;-0,0376934148611146;0,0436670524208377;-0,12296735613473;0,0482043439769993;-0,125558812963802;0,0427470194127403;-0,856057462239583;0,391965996047241;FALSE;100;"5";"Childhood"
"h_Benzene_Log";"hs_Gen_Tot";0;0,147528924608756;0,140819868607527;0,036353359529844;0,0762776492132256;0,218780200004286;0,0772508373193674;0,205737263287027;4,0581923243612;4,94540334201151e-05;TRUE;100;"5";"Childhood"
"h_NO2_Log";"hs_Gen_Tot";0;0,0176598812868996;0,0237917994098957;0,0405292213092917;-0,0617759328007653;0,0970956953745645;-0,0487876307014743;0,107649947120489;0,435732064826297;0,663031138555233;FALSE;100;"5";"Childhood"
"h_PM_Log";"hs_Gen_Tot";0;0,0525792503053268;0,0551679400665156;0,0326759671075;-0,0114644683853887;0,116622968996042;-0,00637999836406249;0,125866131316659;1,60911076120096;0,107592124607825;FALSE;100;"5";"Childhood"
"h_TEX_Log";"hs_Gen_Tot";0;-0,0288551138447261;-0,02755986910483;0,0316767800493598;-0,0909404618876682;0,0332302341982161;-0,0936902769009001;0,0313680128965764;-0,91092319988847;0,362335840767439;FALSE;100;"5";"Childhood"
"hs_KIDMED_None";"hs_Gen_Tot";0;-0,0558717933319448;-0,0613750051735972;0,0309761208089121;-0,116583874498174;0,00484028783428464;-0,123711494192497;0,00118615409166624;-1,80370530179073;0,0712775179709551;FALSE;100;"5";"Childhood"
"hs_mvpa_prd_alt_None";"hs_Gen_Tot";0;-0,0681699972296875;-0,0545454152147101;0,0350870831516593;-0,136939416529502;0,000599422070126837;-0,112896159817834;0,0235463940116131;-1,94288014580841;0,0520306413303342;FALSE;100;"5";"Childhood"
"hs_sd_wk_None";"hs_Gen_Tot";0;0,059055523957011;0,0628960532245734;0,0404237304271047;-0,0201735318008701;0,138284579714892;-0,00428255378271702;0,146745212402607;1,46091227437568;0,144039517688939;FALSE;100;"5";"Childhood"
"hs_dif_hours_total_None";"hs_Gen_Tot";0;-0,0946329288120535;-0,0946073248912762;0,0388828357179018;-0,170841886435929;-0,0184239711881783;-0,165732861460312;-0,0162998949223367;-2,43379699717951;0,0149413721531431;TRUE;100;"5";"Childhood"
"hs_as_c_Log2";"hs_Gen_Tot";0;0,00556381013366571;0,00128242512537951;0,0351999461073267;-0,0634268164944455;0,0745544367617769;-0,0567880740616718;0,0620861149638921;0,158063029889345;0,874407132212816;FALSE;100;"5";"Childhood"
"hs_cd_c_Log2";"hs_Gen_Tot";0;0,0202993388934113;0,0231718554371036;0,0304615579388692;-0,0394042175797524;0,0800028953665751;-0,0327381630533665;0,0787714622284805;0,666392012324137;0,50516056672152;FALSE;100;"5";"Childhood"
"hs_co_c_Log2";"hs_Gen_Tot";0;-0,0588827389228251;-0,0646841006945966;0,0343912937512056;-0,126288436056925;0,00852295821127534;-0,136384409117446;-0,00551148075791999;-1,71214085020459;0,0868707147905289;FALSE;100;"5";"Childhood"
"hs_cs_c_Log2";"hs_Gen_Tot";0;0,0495427355651422;0,0434207085628244;0,0432312586127404;-0,0351889743221661;0,13427444545245;-0,0369710529661981;0,137953054046855;1,14599336579439;0,251797897093543;FALSE;100;"5";"Childhood"
"hs_cu_c_Log2";"hs_Gen_Tot";0;0,0477324702116403;0,0458514663459727;0,0305541097580052;-0,0121524844937338;0,107617424917014;-0,00927202752152642;0,102099059315993;1,56222749049772;0,118234406631172;FALSE;100;"5";"Childhood"
"hs_hg_c_Log2";"hs_Gen_Tot";0;-0,0459289809959225;-0,0475015731350661;0,0412448464267082;-0,126767394540156;0,0349094325483111;-0,133605120975471;0,0287434355303234;-1,11356896618679;0,265464146220799;FALSE;100;"5";"Childhood"
"hs_mn_c_Log2";"hs_Gen_Tot";0;0,0341049604108621;0,0351767083872914;0,0267408157086088;-0,018306075295234;0,0865159961169583;-0,00748796659473619;0,087812398917582;1,27538968079731;0,202171349318766;FALSE;100;"5";"Childhood"
"hs_mo_c_Log2";"hs_Gen_Tot";0;0,0105788464299226;0,00914533406485204;0,0365741976737469;-0,06110526377407;0,0822629566339153;-0,0540238325775441;0,076015018619973;0,289243431237759;0,772395098197672;FALSE;100;"5";"Childhood"
"hs_pb_c_Log2";"hs_Gen_Tot";0;0,0224398913190074;0,0265286473666862;0,0333029569344125;-0,0428327048511295;0,0877124874891443;-0,0397692839402786;0,103811262012665;0,67381077791984;0,500431621757796;FALSE;100;"5";"Childhood"
"hs_hum_mt_hs_h_None";"hs_Gen_Tot";0;0,0847115559334551;0,0741514165517872;0,0513110647117234;-0,0158562829099268;0,185279394776837;-0,0269802198546399;0,160536023783655;1,65094130105042;0,0987505613656301;FALSE;100;"5";"Childhood"
"hs_uvdvf_mt_hs_h_None";"hs_Gen_Tot";0;-0,0365118133711812;-0,0392835212125908;0,0623940565280714;-0,158801917015557;0,0857782902731949;-0,134125284233203;0,077663178500896;-0,585180951566347;0,558426051611391;FALSE;100;"5";"Childhood"
"hs_hum_dy_hs_h_None";"hs_Gen_Tot";0;-0,0608451366067493;-0,0624427909033207;0,0374734147809698;-0,134291679955181;0,0126014067416823;-0,134707482323804;0,000624866817971856;-1,62368807226099;0,10444239795475;FALSE;100;"5";"Childhood"
"hs_hum_wk_hs_h_None";"hs_Gen_Tot";0;0,00514352067178582;-0,00025325415767651;0,0546620813945184;-0,101992190181467;0,112279231525039;-0,085014215145789;0,105087791881275;0,0940966853176143;0,925032353433541;FALSE;100;"5";"Childhood"
"hs_tm_dy_hs_h_None";"hs_Gen_Tot";0;-0,0751429931330293;-0,0725765684688147;0,0462574586938598;-0,165805946189344;0,0155199599232852;-0,168543255514142;-0,00958588574246935;-1,62445139129538;0,1042795065882;FALSE;100;"5";"Childhood"
"hs_uvdvf_wk_hs_h_None";"hs_Gen_Tot";0;0,129083781755485;0,125693001417214;0,0555952623960235;0,0201190697482253;0,238048493762745;0,016965401234251;0,216861163482139;2,32184859270883;0,020241089689459;TRUE;100;"5";"Childhood"
"hs_ndvi100_h_None";"hs_Gen_Tot";0;-0,0940636239690466;-0,089186951769973;0,0414856573909886;-0,175374018330352;-0,012753229607741;-0,185423975223896;-0,00233137227851841;-2,26737696555048;0,0233672073924303;TRUE;100;"5";"Childhood"
"hs_ndvi100_s_None";"hs_Gen_Tot";0;-0,0330222518262939;-0,0243219101893417;0,0460165263099279;-0,123212986087392;0,0571684824348046;-0,100684168652446;0,0717392989547785;-0,717617223079471;0,472993335107525;FALSE;100;"5";"Childhood"
"hs_dde_cadj_Log2";"hs_Gen_Tot";0;-0,0193803707253744;-0,0119185382019663;0,0428920895187737;-0,103447321403839;0,06468657995309;-0,0926495674493754;0,0544850451124588;-0,451840209763893;0,65138410009499;FALSE;100;"5";"Childhood"
"hs_ddt_cadj_Log2";"hs_Gen_Tot";0;-0,0459654047699489;-0,0432098354673386;0,0293564540486794;-0,103502997419166;0,0115721878792677;-0,0961500927560937;0,0168838774826216;-1,56576828705975;0,117402873034215;FALSE;100;"5";"Childhood"
"hs_hcb_cadj_Log2";"hs_Gen_Tot";0;0,0364392877106216;0,0312664506219864;0,0514354259512549;-0,0643722946833148;0,137250870104558;-0,0664399877607786;0,15069305178775;0,708447281940563;0,47866753914502;FALSE;100;"5";"Childhood"
"hs_pcb118_cadj_Log2";"hs_Gen_Tot";0;0,0386103030727649;0,0466261414340006;0,0459754893465819;-0,0515000002181406;0,12872060636367;-0,0391454024921467;0,151751723646069;0,839801894911976;0,401019470833238;FALSE;100;"5";"Childhood"
"hs_pcb153_cadj_Log2";"hs_Gen_Tot";0;0,0121583805511732;0,00319517241278796;0,057098250980469;-0,0997521349507748;0,124068896053121;-0,105843122376044;0,113930397979832;0,212937880624961;0,831375415413299;FALSE;100;"5";"Childhood"
