"exposure";"outcome";"lambda";"beta_unpenalized";"bootstrap_mean";"bootstrap_standard_error";"ci95_lower";"ci95_upper";"bootstrap_q025";"bootstrap_q975";"z_value";"p_value";"significant";"n_valid_bootstrap"
"hs_hcb_madj_Log2";"hs_Gen_Tot";0;-0,00258350143425606;-0,00217999296417802;0,00251814555726619;-0,00751897603432734;0,00235197316581522;-0,00843627831429015;0,00224904730343529;-1,02595397108848;0,304913280847964;FALSE;100
"hs_pcb118_madj_Log2";"hs_Gen_Tot";0;0,00719086753917234;0,00546030914484845;0,00396290607417883;-0,00057628564033318;0,0149580207186779;-0,00102016789100956;0,0131244975487749;1,81454402516022;0,0695940112231803;FALSE;100
"hs_pcb138_madj_Log2";"hs_Gen_Tot";0;-0,00966308353221584;-0,00770160377107563;0,00364700662062155;-0,0168110851600132;-0,00251508190441847;-0,015824792372435;-0,00211113676312706;-2,6495930875412;0,00805887679466718;TRUE;100
"hs_pcb153_madj_Log2";"hs_Gen_Tot";0;-0,000968837863679236;-0,00123486336061632;0,00321867466811941;-0,00727732429114469;0,00533964856378622;-0,00782259652075291;0,00377054745040235;-0,301005215990127;0,763410517091539;FALSE;100
"hs_pcb170_madj_Log2";"hs_Gen_Tot";0;0,000694193212013233;0,000115470181837239;0,00334414477180344;-0,00586021009980944;0,0072485965238359;-0,00668826402449194;0,00584530258787582;0,207584676915427;0,835553269796651;FALSE;100
"hs_pcb180_madj_Log2";"hs_Gen_Tot";0;-0,00395297973944866;-0,00289123692476641;0,00294402118242665;-0,00972315522672791;0,00181719574783059;-0,00901469407493124;0,00217561050555609;-1,34271443529165;0,17936445866822;FALSE;100
"hs_sumPCBs5_madj_Log2";"hs_Gen_Tot";0;-0,000188083825792093;-0,000392005574534555;0,0027010455002279;-0,00548203572684276;0,00510586807525857;-0,00544408144360826;0,00469320017692287;-0,069633712492523;0,944485203368367;FALSE;100
"hs_pfhxs_m_Log2";"hs_Gen_Tot";0;-0,00292643082702118;-0,00186684769847374;0,0023884819272254;-0,00760776938210778;0,00175490772806542;-0,00699399993700723;0,00266310522400125;-1,22522628020079;0,220489975323296;FALSE;100
"hs_pfna_m_Log2";"hs_Gen_Tot";0;-0,00466446496072314;-0,00377874461070914;0,00296988519218508;-0,0104853329756247;0,00115640305417843;-0,0103434977768743;0,000541694733592266;-1,57058763517093;0,116278463912097;FALSE;100
"hs_pfoa_m_Log2";"hs_Gen_Tot";0;-0,00239047063303184;-0,00147520563517672;0,00263646056804561;-0,00755783839306124;0,00277689712699756;-0,00563426743092228;0,00292848440759219;-0,906696903418466;0,364567101403422;FALSE;100
"hs_pfos_m_Log2";"hs_Gen_Tot";0;-0,00435177735725792;-0,0037694301106194;0,0028724604062946;-0,00998169630061263;0,00127814158609679;-0,00940587270399395;0,00224817742153598;-1,51499994489797;0,129772418070584;FALSE;100
"hs_pfunda_m_Log2";"hs_Gen_Tot";0;-0,00272376502372301;-0,00277823537587309;0,00225694940165714;-0,00714730456590023;0,00169977451845422;-0,00652097380118524;0,00208409980473651;-1,20683477517179;0,22749578071374;FALSE;100
"e3_asmokcigd_p_None";"hs_Gen_Tot";0;0,000378994225035766;6,81523752273322e-05;0,00218233952391457;-0,00389831264387509;0,00465630109394662;-0,00410228309058298;0,00431841464290389;0,173664189683897;0,86212938230512;FALSE;100
"h_distinvnear1_preg_Log";"hs_Gen_Tot";0;-0,00133993199519246;-0,000861726039521427;0,00193452477782007;-0,00513153088692015;0,00245166689653523;-0,00457927343659016;0,00284061480931834;-0,69264142313151;0,488534607994138;FALSE;100
"h_trafload_preg_pow1over3";"hs_Gen_Tot";0;0,00116368863595007;0,00100520852224619;0,00220369073771358;-0,00315546584303305;0,00548284311493319;-0,00303276123062301;0,00485060525313748;0,528063496403967;0,597455265774296;FALSE;100
"h_trafnear_preg_pow1over3";"hs_Gen_Tot";0;0,00125113663871049;0,000203126568724541;0,0024085687047335;-0,00346957127685745;0,00597184455427843;-0,00437007275132413;0,00484609303783675;0,51945233542712;0,603445343439633;FALSE;100
"h_bro_preg_Log";"hs_Gen_Tot";0;0,000912648940822284;0,00127185530596709;0,00376757943715255;-0,0064716710648904;0,00829696894653497;-0,00509551508361071;0,00770001151677063;0,242237477947391;0,808596156437717;FALSE;100
"h_clf_preg_Log";"hs_Gen_Tot";0;0,00550679220452211;0,0045896827345755;0,00313471655605194;-0,000637139347081133;0,0116507237561254;-0,000804360412935301;0,0106643356140311;1,75671136642022;0,0789670191442013;FALSE;100
"h_thm_preg_Log";"hs_Gen_Tot";0;0,00280760812080064;0,00243001687177096;0,00299692985233774;-0,00306626645397428;0,00868148269557555;-0,00307553040562787;0,00876253597347515;0,936828107141238;0,348846984803077;FALSE;100
"e3_alcpreg_yn_None_1";"hs_Gen_Tot";0;0,000208020980824038;2,34618421829866e-06;0,00439699626892667;-0,00840993334642922;0,0088259753080773;-0,0089815554337336;0,00758288916169865;0,0473097924358297;0,962266323588051;FALSE;100
"h_pamod_t3_None_Often";"hs_Gen_Tot";0;0,0253274607459591;0,0255236922922062;0,0055721449160128;0,014406257393936;0,0362486640979821;0,0144208393845981;0,0360607539954649;4,54537007341194;5,48388164238147e-06;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_Gen_Tot";0;0,0178815621687324;0,0192932004650385;0,00658946717571687;0,00496644382701847;0,0307966805104463;0,00820713466670845;0,0325672135985204;2,71365828099554;0,00665447700313975;TRUE;100
"h_pamod_t3_None_Very Often";"hs_Gen_Tot";0;0,0232717692718282;0,0250133897154336;0,00548527094528809;0,0125208357736196;0,0340227027700369;0,0132932771247307;0,0367265772472835;4,24259248156538;2,20952441295489e-05;TRUE;100
"h_pavig_t3_None_Low";"hs_Gen_Tot";0;0,0368177387269946;0,0349771072234344;0,00653527099741062;0,0240088429428606;0,0496266345111286;0,0250264500865365;0,0481838411822076;5,6336973235819;1,7638648449166e-08;TRUE;100
"h_pavig_t3_None_Medium";"hs_Gen_Tot";0;0,040832721253357;0,0384453834169494;0,00779933072175726;0,0255463139351959;0,056119128571518;0,0275085534883903;0,0582188529453683;5,2354134873969;1,64615917232693e-07;TRUE;100
"h_abs_ratio_preg_Log";"hs_bmi_c_cat";0;0,00200846671042212;0,00182607167081832;0,0642183247672277;-0,123857136980841;0,127874070401685;-0,107717791221264;0,132681471968952;0,0312756011263485;0,975049748367524;FALSE;100
"h_no2_ratio_preg_Log";"hs_bmi_c_cat";0;-0,0580898009364602;-0,0580433324182786;0,0687321075229562;-0,192802256262989;0,0766226543900684;-0,176315434590741;0,0779508226940848;-0,845162516180062;0,398020107502323;FALSE;100
"h_pm10_ratio_preg_None";"hs_bmi_c_cat";0;0,0776209892518693;0,0770461673172137;0,0653032384025125;-0,0503710060908881;0,205612984594627;-0,0448911215152878;0,192654239633715;1,18862388988174;0,234587702665631;FALSE;100
"h_pm25_ratio_preg_None";"hs_bmi_c_cat";0;0,0100807568378751;0,0112770235386462;0,0535481293750552;-0,0948716481767244;0,115033161852475;-0,0880510731711388;0,117026251170991;0,188256003627478;0,850675972667962;FALSE;100
"h_accesslines300_preg_dic0";"hs_bmi_c_cat";0;-0,138272582840976;-0,143009539997951;0,167877577685202;-0,467306588915797;0,190761423233844;-0,45074444231214;0,208725119432759;-0,823651286536075;0,410137725903609;FALSE;100
"h_accesspoints300_preg_Log";"hs_bmi_c_cat";0;-0,116434316133118;-0,116529090517967;0,0598602106987053;-0,233758173209559;0,000889540943323816;-0,235073211412911;-6,19733784502607e-05;-1,94510368029219;0,0517625010548728;FALSE;100
"h_builtdens300_preg_Sqrt";"hs_bmi_c_cat";0;-0,0185511353781391;-0,0168273527118458;0,0652999263545647;-0,146536639226204;0,109434368469926;-0,157698230670903;0,103206185932119;-0,284091214397554;0,776340479608354;FALSE;100
"h_connind300_preg_Sqrt";"hs_bmi_c_cat";0;-0,0717722963770014;-0,0740674083795696;0,0597699521096017;-0,188919249869505;0,0453746571155018;-0,179008852199209;0,05856531657648;-1,20080899923411;0,229825300197824;FALSE;100
"h_fdensity300_preg_Log";"hs_bmi_c_cat";0;-0,158314168395906;-0,159590040103901;0,0707385725983171;-0,29695922300638;-0,0196691137854328;-0,311555070963901;-0,0335508307870365;-2,23801757062416;0,0252199093352;TRUE;100
"h_frichness300_preg_None";"hs_bmi_c_cat";0;-0,0566294192366731;-0,06000253096694;0,0636911532028704;-0,181461785648122;0,0682029471747757;-0,176332724448642;0,0545073860578077;-0,889125355546569;0,373935713396114;FALSE;100
"h_landuseshan300_preg_None";"hs_bmi_c_cat";0;0,0229410469521136;0,0229059873924849;0,0665965596248267;-0,107585811406821;0,153467905311048;-0,0958084978685859;0,171588743120579;0,344477959242228;0,730486868880166;FALSE;100
"h_popdens_preg_Sqrt";"hs_bmi_c_cat";0;0,130611931643972;0,133152677031451;0,0672589765255125;-0,00121323998305753;0,262437103271001;0,00898686723318486;0,248863794514545;1,94192564905338;0,0521461018312601;FALSE;100
"h_walkability_mean_preg_None";"hs_bmi_c_cat";0;-0,0608142667604003;-0,0629660318683221;0,0665127726821493;-0,191176905729313;0,0695483722085119;-0,179514252707811;0,0335840482068885;-0,914324637329721;0,360546288466255;FALSE;100
"hs_as_m_Log2";"hs_bmi_c_cat";0;0,0818354734464124;0,0826940163914366;0,0661178538332995;-0,0477531388019382;0,211424085694763;-0,0253808454455718;0,19895500599494;1,23772126138185;0,215819432778695;FALSE;100
"hs_cd_m_Log2";"hs_bmi_c_cat";0;0,0424118335883911;0,0400913966559923;0,0553101045208124;-0,0659939792535473;0,150817646430329;-0,0617867668422018;0,134220169577109;0,766800821582829;0,443199947829954;FALSE;100
"hs_co_m_Log2";"hs_bmi_c_cat";0;0,0873836939679561;0,0916496328263577;0,0621363007840598;-0,0344012177013489;0,209168605637261;-0,0251493181712314;0,199932705612618;1,40632275924564;0,159628304869005;FALSE;100
"hs_cs_m_Log2";"hs_bmi_c_cat";0;0,0998332699619677;0,100904300726312;0,0581444349246178;-0,0141277283917161;0,213794268315651;0,00516697918221944;0,209238354950074;1,71698753442867;0,0859814496417929;FALSE;100
"hs_cu_m_Log2";"hs_bmi_c_cat";0;-0,0552894361107288;-0,0552336525055957;0,0534108838070065;-0,159972844754915;0,0493939725334574;-0,148487067299824;0,0504386887088014;-1,03517171351274;0,300588726334955;FALSE;100
"hs_hg_m_Log2";"hs_bmi_c_cat";0;-0,0143181741739864;-0,0135571501025318;0,0581616889141858;-0,128312989725813;0,0996766413778402;-0,12262430747814;0,0847705913735733;-0,246178789531232;0,805543833896887;FALSE;100
"hs_mn_m_Log2";"hs_bmi_c_cat";0;-0,00517218533228428;-0,00650572768571306;0,0591047621831522;-0,121015390526067;0,110671019861499;-0,130137950031641;0,104226442798197;-0,0875087749487403;0,930267110790109;FALSE;100
"hs_mo_m_Log2";"hs_bmi_c_cat";0;0,00611094912900958;0,00655530905863898;0,0751127064050227;-0,141107250206166;0,153329148464185;-0,138093515547613;0,127727532386914;0,081357062226704;0,935157995245458;FALSE;100
"hs_pb_m_Log2";"hs_bmi_c_cat";0;0,0400473213497113;0,041287384560367;0,0525417779111655;-0,0629326710398751;0,143027313739298;-0,0396540243749923;0,15094304976214;0,762199585583514;0,44594089340996;FALSE;100
"h_humidity_preg_None";"hs_bmi_c_cat";0;-0,104168949905617;-0,105865632409182;0,0543958126541741;-0,210782783617586;0,00244488380635237;-0,206623871321735;0,00299843216893595;-1,91501780785738;0,0554902326137528;FALSE;100
"h_pressure_preg_None";"hs_bmi_c_cat";0;-0,015293253748223;-0,0127591799305136;0,0625001477890665;-0,137791292443224;0,107204784946778;-0,126319982769547;0,0969168374808361;-0,244691481367958;0,806695324456764;FALSE;100
"h_temperature_preg_None";"hs_bmi_c_cat";0;0,0447745746111368;0,0464131371692364;0,0672564498730636;-0,0870456448680913;0,176594794090365;-0,0624131580038395;0,198940049641327;0,665729081681267;0,505584281562744;FALSE;100
"h_ndvi100_preg_None";"hs_bmi_c_cat";0;-0,0405843605457206;-0,0418477024050872;0,0685783349452435;-0,174995427158122;0,0938267060666811;-0,160534006410437;0,0958490307489757;-0,591795653512517;0,553987434112637;FALSE;100
"hs_dde_madj_Log2";"hs_bmi_c_cat";0;0,135961275436777;0,138732997611578;0,0577704928961358;0,0227331899912235;0,24918936088233;0,0363743469706098;0,236447375868622;2,35347265742077;0,0185989756734049;TRUE;100
"hs_ddt_madj_Log2";"hs_bmi_c_cat";0;-0,0106364208044682;-0,00903765446666761;0,0580502125619473;-0,12441274672078;0,103139905111843;-0,115988987791398;0,106805009492957;-0,183227938969521;0,854619173315309;FALSE;100
"hs_hcb_madj_Log2";"hs_bmi_c_cat";0;-0,0537398662213088;-0,0506708825214766;0,0680925833362437;-0,187198877174639;0,0797191447320211;-0,184860783519916;0,0784949019281611;-0,789217615021879;0,429984828258163;FALSE;100
"hs_pcb118_madj_Log2";"hs_bmi_c_cat";0;-0,0207299760534928;-0,0236605954645592;0,0692208475128246;-0,156400344157968;0,114940392050982;-0,139514468900946;0,106140557216155;-0,299475906440644;0,76457695282804;FALSE;100
"hs_pcb138_madj_Log2";"hs_bmi_c_cat";0;0,00165165126835407;0,00796696877543384;0,0767778460043664;-0,148830161710767;0,152133464247475;-0,131623451635105;0,162220385438362;0,0215120813399759;0,982837166178055;FALSE;100
"hs_pcb153_madj_Log2";"hs_bmi_c_cat";0;0,00455230417975887;0,00136769370490843;0,0678535918581499;-0,128438292083895;0,137542900443413;-0,121497337057966;0,122283776557203;0,0670900987714196;0,946509976172395;FALSE;100
"hs_pcb170_madj_Log2";"hs_bmi_c_cat";0;-0,124152658855529;-0,125344780350512;0,0671710858273798;-0,255805567879642;0,00750025016858431;-0,293398014519711;-0,00304991083189766;-1,84830507540973;0,0645582219274883;FALSE;100
"hs_pcb180_madj_Log2";"hs_bmi_c_cat";0;-0,0469072529859909;-0,0446442742168055;0,0670269121368927;-0,178277586769231;0,0844630807972494;-0,156586640500129;0,0778856887457528;-0,699827151371521;0,484035256304482;FALSE;100
"hs_sumPCBs5_madj_Log2";"hs_bmi_c_cat";0;-0,0736846853534513;-0,0738968485949304;0,0797420876426529;-0,229976305185087;0,0826069344781849;-0,206260123476898;0,0688467693923364;-0,924037575786245;0,355466752345941;FALSE;100
"hs_pfhxs_m_Log2";"hs_bmi_c_cat";0;-0,109852327882446;-0,105809619006665;0,0602053051628225;-0,227852557679822;0,00814790191492945;-0,213028661915977;0,0122671621327171;-1,82462870315756;0,0680570789282077;FALSE;100
"hs_pfna_m_Log2";"hs_bmi_c_cat";0;0,0973812634745443;0,0989870236410011;0,0681311005569724;-0,0361532398441983;0,230915766793287;-0,0384584661857664;0,216704944331332;1,42932174408532;0,152911779113116;FALSE;100
"hs_pfoa_m_Log2";"hs_bmi_c_cat";0;0,0335876701449521;0,0306520475718871;0,0626388476603586;-0,0891822153024418;0,156357555592346;-0,080198444946;0,145721152948281;0,536211494934768;0,591812389995985;FALSE;100
"hs_pfos_m_Log2";"hs_bmi_c_cat";0;-0,0196895300033871;-0,0202886351611162;0,0570542461534853;-0,131513797629301;0,092134737622527;-0,111501419623165;0,0938776211755841;-0,345101921957203;0,730017748600018;FALSE;100
"hs_pfunda_m_Log2";"hs_bmi_c_cat";0;-0,0123107452895465;-0,015840289802264;0,060090754993618;-0,130086460880858;0,105464970301765;-0,111491113286383;0,0833413938517333;-0,204869206433734;0,83767431461384;FALSE;100
"e3_asmokcigd_p_None";"hs_bmi_c_cat";0;-0,00677306113828453;-0,00599382067852541;0,051479148527216;-0,107670338206416;0,094124215929847;-0,0976924749757895;0,119134790215145;-0,13156902031322;0,89532519067177;FALSE;100
"h_distinvnear1_preg_Log";"hs_bmi_c_cat";0;0,00521686360588328;0,00379641629819065;0,0637119465749206;-0,119656257065901;0,130089984277668;-0,112364901786679;0,12034659019238;0,0818820313353421;0,934740523368721;FALSE;100
"h_trafload_preg_pow1over3";"hs_bmi_c_cat";0;0,117916681196229;0,118175965746702;0,0670899686854777;-0,0135772411512276;0,249410603543685;0,00478502860810481;0,238672440427248;1,75759034482532;0,0788172373574903;FALSE;100
"h_trafnear_preg_pow1over3";"hs_bmi_c_cat";0;-0,00332032695814637;-0,00291458652483564;0,066178953474793;-0,133028692303292;0,126388038387;-0,128979529077208;0,130128218371383;-0,0501719471797187;0,959985366298336;FALSE;100
"h_bro_preg_Log";"hs_bmi_c_cat";0;-0,0541332854257216;-0,058106318462812;0,0645878755454586;-0,180723195332776;0,0724566244813324;-0,190391898173645;0,0720525018839218;-0,838133859777153;0,401955528149715;FALSE;100
"h_clf_preg_Log";"hs_bmi_c_cat";0;-0,102178756132738;-0,107795853016995;0,0834839134433788;-0,265804219770219;0,061446707504744;-0,270506054519342;0,0547454725376056;-1,22393347314795;0,220977325000382;FALSE;100
"h_thm_preg_Log";"hs_bmi_c_cat";0;-0,141359900989887;-0,143409028865554;0,0636747966116568;-0,266160209071647;-0,0165595929081266;-0,268886655381899;-0,0130856478679266;-2,22002909333217;0,0264167927784931;TRUE;100
"e3_alcpreg_yn_None_1";"hs_bmi_c_cat";0;-0,178471967563225;-0,182745637449761;0,122591595329373;-0,418747079216104;0,0618031440896544;-0,438541932542764;0,0660638510350772;-1,45582547550438;0,145440871394282;FALSE;100
"h_pamod_t3_None_Often";"hs_bmi_c_cat";0;-0,301852648486874;-0,302029851074996;0,109658676509331;-0,51677970503749;-0,0869255919362577;-0,494557572165737;-0,0829461294037874;-2,7526563159021;0,00591139180022497;TRUE;100
"h_pamod_t3_None_Sometimes";"hs_bmi_c_cat";0;-0,108365246952199;-0,105155381643767;0,143552241228096;-0,389722469659273;0,172991975754874;-0,372067791169901;0,166918292915117;-0,754883699656167;0,45031876700895;FALSE;100
"h_pamod_t3_None_Very Often";"hs_bmi_c_cat";0;-0,0937184900168971;-0,0932130302035688;0,0871322299536779;-0,264494522618768;0,0770575425849736;-0,241799994091743;0,0800217631423863;-1,07558925172374;0,282110996484668;FALSE;100
"h_pavig_t3_None_Low";"hs_bmi_c_cat";0;-0,500982450217841;-0,503061296827057;0,129098386812637;-0,754010638832831;-0,247954261602851;-0,760770666616439;-0,265051684623325;-3,88062517733026;0,000104188304057353;TRUE;100
"h_pavig_t3_None_Medium";"hs_bmi_c_cat";0;-0,284412661702152;-0,286863445992304;0,123754713836429;-0,526967443738613;-0,0418578796656916;-0,49192557078912;-0,0738841982770242;-2,2981965929643;0,0215506025323497;TRUE;100
