"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_mn_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,0011094602597722;-0,00717088318330634;-0,00717088318330634;-0,00651964731756467;0,00443614111656106;-0,0152381060748164;0,00155849572100793;-0,0152381060748164;0,00155849572100793;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_mo_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,000906134958157734;-0,00603837285432382;-0,00603837285432382;-0,00593680357420372;0,00431619011753552;-0,0143273779826286;0,00105855134823693;-0,0143273779826286;0,00105855134823693;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_pb_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00135848481197659;-0,00671902289761608;-0,00671902289761608;-0,00656917303731618;0,00502593723561799;-0,0149882471927056;0,00408071274556749;-0,0149882471927056;0,00408071274556749;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_tm_mt_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,000204157182065215;0,0181522699686611;0,0181522699686611;0,0186428347163149;0,0068365197238542;0,00521715575087873;0,0295481256084183;0,00521715575087873;0,0295481256084183;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_uvdvf_wk_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,000367018239055792;-0,0164883849658779;-0,0164883849658779;-0,0172162287020193;0,00809604626821687;-0,0315708157673892;-0,00206973626461652;-0,0315708157673892;-0,00206973626461652;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_ddt_cadj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,000425841488638565;-0,00975296888932735;-0,00975296888932735;-0,0093740942526469;0,00466308178162873;-0,0188595843519089;-0,00206921467812971;-0,0188595843519089;-0,00206921467812971;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_pcb118_cadj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,000948013656888256;-0,0148433056635787;-0,0148433056635787;-0,01449142408086;0,00652115569732329;-0,0280053012127227;-0,00465066961468552;-0,0280053012127227;-0,00465066961468552;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb138_cadj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,001211996285668;0,00489757760154216;0,00489757760154216;0,00574233978415899;0,00687067362618784;-0,00905648957287737;0,0150600311730707;-0,00905648957287737;0,0150600311730707;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_pfhxs_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0015985856215165;0,0210664473363385;0,0210664473363385;0,0211870606566795;0,00642130705946785;0,00784624338327108;0,0328711025724103;0,00784624338327108;0,0328711025724103;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pfoa_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00245243069897764;0,0103938445374921;0,0103938445374921;0,00999321073649066;0,00481279034124762;0,001906886788124;0,018864563821347;0,001906886788124;0,018864563821347;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pfos_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00146266213281931;0,00678781368557152;0,00678781368557152;0,00708899219120718;0,00700058248069198;-0,00613693774321902;0,0199132765229016;-0,00613693774321902;0,0199132765229016;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_pfunda_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00124087174562831;0,00857378756524439;0,00857378756524439;0,00813973292420519;0,00481472661524275;0,000252850986300894;0,018356495057653;0,000252850986300894;0,018356495057653;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_hm_pers_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00304049806754124;-0,0100314435518349;-0,0100314435518349;-0,00981153895191892;0,00502972751613017;-0,0181748971381681;-0,00118384219120195;-0,0181748971381681;-0,00118384219120195;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_trafnear_h_pow1over3";"hs_correct_raven";0,000154688532314652;1e-12;-0,000745323678928423;-0,0133424617447705;-0,0133424617447705;-0,012794721246977;0,00594300402784511;-0,0250654991107587;-0,00333231624614898;-0,0250654991107587;-0,00333231624614898;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"FAS_cat_None_Middle";"hs_correct_raven";0,000154688532314652;1e-12;0,00045221763002139;0,0269341470965292;0,0269341470965292;0,0275587012132056;0,00923887409708272;0,00873645637014986;0,0445635014918511;0,00873645637014986;0,0445635014918511;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_globalexp2_None_no exposure";"hs_correct_raven";0,000154688532314652;1e-12;0,000282020894149691;0,0268022930903088;0,0268022930903088;0,026960751863031;0,00948447220111098;0,0100726075493484;0,0449004825688833;0,0100726075493484;0,0449004825688833;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_abs_ratio_preg_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000890048801874462;-0,0022931823425693;-0,0022931823425693;-0,00209314411864542;0,00255100302009176;-0,00763861212189101;0,00165092579150589;-0,00763861212189101;0,00165092579150589;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"h_no2_ratio_preg_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00046970623443424;-0,00450316889787248;-0,00450316889787248;-0,00436163539739575;0,00289081155928577;-0,00993537520860331;0,000553949547608165;-0,00993537520860331;0,000553949547608165;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"h_pm25_ratio_preg_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00187521600942943;-0,00320663774352763;-0,00320663774352763;-0,0028989357301068;0,00282869472009759;-0,00905173858416435;0,0020286579762939;-0,00905173858416435;0,0020286579762939;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"h_accesslines300_preg_dic0";"hs_Gen_Tot";0,000154688532314652;1e-12;7,48321586547279e-06;0,00599462357003419;0,00599462357003419;0,00529195533086387;0,0051794526251028;-0,00349237799750101;0,0161101850201785;-0,00349237799750101;0,0161101850201785;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,89;0,11;0
"h_builtdens300_preg_Sqrt";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000982977677624408;-0,00250314293499319;-0,00250314293499319;-0,00235700165370038;0,00232741192940288;-0,00802678768055575;0,00191210358745614;-0,00802678768055575;0,00191210358745614;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_landuseshan300_preg_None";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000935232973352758;0,00193293874508708;0,00193293874508708;0,00176077136094111;0,00134020284260066;-0,000138468929144483;0,00454323227190192;-0,000138468929144483;0,00454323227190192;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"h_walkability_mean_preg_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000893855138629509;-0,00268897158581564;-0,00268897158581564;-0,00275531884071799;0,00180795457373409;-0,00624295499975666;0,000347201984189412;-0,00624295499975666;0,000347201984189412;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_cs_m_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00119445905150706;-0,00276937781052879;-0,00276937781052879;-0,00282164968257143;0,00170010357514075;-0,00579524096847888;0,00054647752728495;-0,00579524096847888;0,00054647752728495;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_mo_m_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00229272015782813;-0,00169054637680368;-0,00169054637680368;-0,00156862540511434;0,0019231097889988;-0,00597421663665318;0,00106987928521091;-0,00597421663665318;0,00106987928521091;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"hs_pb_m_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00189176049367377;-0,00159479126113619;-0,00159479126113619;-0,00138696160191685;0,00154299452514988;-0,00499119052102308;0,00101558377865078;-0,00499119052102308;0,00101558377865078;100;1;0,9;TRUE;0,87;0,8;TRUE;TRUE;0,13;0,87;0
"hs_ddt_madj_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000849939306231831;-0,00138958428280103;-0,00138958428280103;-0,00116609442762695;0,00160166727022714;-0,00465602711461478;0,00104685837850727;-0,00465602711461478;0,00104685837850727;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"hs_pcb118_madj_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000166140782762042;0,00406878035536182;0,00406878035536182;0,00365730108843816;0,00339306409076719;-0,0023495360092636;0,0100380544878079;-0,0023495360092636;0,0100380544878079;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_pcb138_madj_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00167670273503579;-0,00368812332774141;-0,00368812332774141;-0,00349850654927692;0,00304167746543258;-0,0103484639192186;0,000765083406984331;-0,0103484639192186;0,000765083406984331;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_pfoa_m_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00150234646001959;-0,00192289976743874;-0,00192289976743874;-0,00158359204752741;0,0020700202919451;-0,00689164176180382;0,00124164998207413;-0,00689164176180382;0,00124164998207413;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_pfos_m_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,0011828014169866;-0,00211057336269288;-0,00211057336269288;-0,00204131855560625;0,00207609592992192;-0,00679271759672276;0,001651097047022;-0,00679271759672276;0,001651097047022;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_pamod_t3_None_Very Often";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000172128607749923;0,0140678357874192;0,0140678357874192;0,0136790910502484;0,00484260716648954;0,00392078588069815;0,02375176275594;0,00392078588069815;0,02375176275594;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000108068229000104;0,0243137213917299;0,0243137213917299;0,0246151885540369;0,00749993686195713;0,0129571891717031;0,0391447800348243;0,0129571891717031;0,0391447800348243;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_no2_dy_hs_h_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000416780904590147;0,00536163070799296;0,00536163070799296;0,00482115300903539;0,0030838493595067;0,000413119055893388;0,0122189770144544;0,000413119055893388;0,0122189770144544;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_no2_wk_hs_h_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;2,89931207050552e-05;0,0024026176677776;0,0024026176677776;0,00260318433723803;0,00224991977406505;-0,00206677373229054;0,00635690725731482;-0,00206677373229054;0,00635690725731482;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"hs_pm10_wk_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00131926326024909;-0,00327113631819621;-0,00327113631819621;-0,00275633281248123;0,00272419273604011;-0,00929674495970331;0,000815334338947498;-0,00929674495970331;0,000815334338947498;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_pm25_dy_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000935100029454198;0,00172295611054859;0,00172295611054859;0,00147599466694979;0,0024157276214667;-0,00239541616879106;0,00742683251636948;-0,00239541616879106;0,00742683251636948;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"hs_pm25_wk_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000358957293552809;-0,00162692174736185;-0,00162692174736185;-0,00118547810251169;0,0023531084916785;-0,00644937747761555;0,00238752308415802;-0,00644937747761555;0,00238752308415802;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_pm25abs_dy_hs_h_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00139149275784988;-0,00424481346039141;-0,00424481346039141;-0,00420289403742669;0,00271026140577104;-0,00964037385433006;0,000397843202977827;-0,00964037385433006;0,000397843202977827;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_pm25abs_yr_hs_h_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000887707770654599;-0,00189073314486149;-0,00189073314486149;-0,00151643149734153;0,00259737785615251;-0,00772591043047397;0,00248966517002892;-0,00772591043047397;0,00248966517002892;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_connind300_h_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000683609794075104;0,00356872491502664;0,00356872491502664;0,00332034471881223;0,00229050337886815;-0,000579015234205329;0,00857792656620761;-0,000579015234205329;0,00857792656620761;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"hs_landuseshan300_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00104179293443078;-0,00227321186918621;-0,00227321186918621;-0,00227437973923667;0,00193019684829419;-0,0059617283209446;0,00101966823565926;-0,0059617283209446;0,00101966823565926;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_walkability_mean_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,000838978246303979;-0,00162191055990597;-0,00162191055990597;-0,0015326190577564;0,00188561587645584;-0,00559090027059529;0,00153439937987415;-0,00559090027059529;0,00153439937987415;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,2;0,8;0
"h_NO2_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000874575272266205;0,00165713967833347;0,00165713967833347;0,00164910448464382;0,00161414810808593;-0,00134310820237046;0,00435665926719729;-0,00134310820237046;0,00435665926719729;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,89;0,11;0
"h_PM_Log";"hs_Gen_Tot";0,000154688532314652;1e-12;0,00298132582008426;0,00345348303544719;0,00345348303544719;0,00298416871129383;0,00250352244915837;-0,000794958537615896;0,00816136037640632;-0,000794958537615896;0,00816136037640632;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"hs_sd_wk_None";"hs_Gen_Tot";0,000154688532314652;1e-12;0,0021056146017641;0,00180161921599943;0,00180161921599943;0,00115687000362536;0,00223301568618669;-0,00151505496639908;0,00672769521709212;-0,00151505496639908;0,00672769521709212;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,83;0,17;0
"hs_cd_c_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;0,000798080449734037;0,00138533623982725;0,00138533623982725;0,00122503582794543;0,00182926409763505;-0,00168662193286161;0,00489715024474196;-0,00168662193286161;0,00489715024474196;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,81;0,19;0
"hs_co_c_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00140858983726365;-0,00216767864523676;-0,00216767864523676;-0,00205926958517156;0,00202704951789297;-0,00569147086050862;0,00189360695088301;-0,00569147086050862;0,00189360695088301;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_pb_c_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;0,00165648919568433;0,00206584838830322;0,00206584838830322;0,00188787232940155;0,0018091551245848;-0,00117336052345936;0,00608846097390092;-0,00117336052345936;0,00608846097390092;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,89;0,11;0
"hs_uvdvf_mt_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-4,93811452912231e-05;-0,00337256881060891;-0,00337256881060891;-0,0031724335624341;0,00243081845591051;-0,0088287464154429;0,000471820214985824;-0,0088287464154429;0,000471820214985824;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_hum_dy_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00227542310682671;-0,00191941935105169;-0,00191941935105169;-0,00173611361436976;0,00153324518379133;-0,00476885269098699;0,000849585260207144;-0,00476885269098699;0,000849585260207144;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"hs_hum_wk_hs_h_None";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00045315924457246;-0,00387776921734786;-0,00387776921734786;-0,00361894950472469;0,00209162837193085;-0,00792138286029731;-0,00029738740105864;-0,00792138286029731;-0,00029738740105864;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pcb170_cadj_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00257441004324491;-0,00508554512673657;-0,00508554512673657;-0,00455826496658268;0,00315286964885483;-0,0109803998982315;0,000290594725958912;-0,0109803998982315;0,000290594725958912;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_sumPCBs5_cadj_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00140817566026698;-0,00418475524160625;-0,00418475524160625;-0,00397617610872687;0,00277174818707012;-0,00939351682004307;0,000992999977122816;-0,00939351682004307;0,000992999977122816;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_pfos_c_Log2";"hs_Gen_Tot";0,000154688532314652;1e-12;-0,00173000557523871;-0,00307537884987142;-0,00307537884987142;-0,00213386895045985;0,00283088802529531;-0,0101010238935309;0,000859676351123923;-0,0101010238935309;0,000859676351123923;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"FAS_cat_None_Low";"hs_Gen_Tot";0,000154688532314652;1e-12;0,00022780103654047;0,0078071168532735;0,0078071168532735;0,0067540405993057;0,00642464398745595;-0,00132202458708187;0,023086401513569;-0,00132202458708187;0,023086401513569;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,92;0,08;0
"h_accesslines300_preg_dic0";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,4548027990197e-06;-0,171339246803522;-0,171339246803522;-0,159382927628093;0,19053645652281;-0,562597466037617;0,142362279838124;-0,562597466037617;0,142362279838124;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
"h_accesspoints300_preg_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-5,83837137972386e-05;-0,0918407335403399;-0,0918407335403399;-0,0892704523388323;0,0704307005636688;-0,227557933007212;0,0254485130799176;-0,227557933007212;0,0254485130799176;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"h_connind300_preg_Sqrt";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,00365184437724e-05;-0,0749511958917445;-0,0749511958917445;-0,0704629946571426;0,0675030175792573;-0,231000751984537;0,0616194776886668;-0,231000751984537;0,0616194776886668;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_fdensity300_preg_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-5,9121036673725e-05;-0,0966126256286517;-0,0966126256286517;-0,089573363798661;0,071875092607902;-0,228909760302464;0,0201387889239486;-0,228909760302464;0,0201387889239486;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"h_frichness300_preg_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-5,02379177375517e-05;-0,0789074217397272;-0,0789074217397272;-0,0753513225376865;0,0733712592082083;-0,225310679880319;0,0592887785068333;-0,225310679880319;0,0592887785068333;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"h_landuseshan300_preg_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;2,05437997732692e-05;0,0537138187936778;0,0537138187936778;0,0610275166017218;0,063447190721955;-0,0635872863625793;0,172694441901425;-0,0635872863625793;0,172694441901425;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,8;0,2;0
"h_popdens_preg_Sqrt";"hs_bmi_c_cat";0,000154688532314652;1e-12;7,93174534271614e-05;0,0932116179129644;0,0932116179129644;0,0875239695196991;0,071248959264364;-0,0338933117080761;0,232277040231625;-0,0338933117080761;0,232277040231625;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"h_walkability_mean_preg_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-7,07067056169078e-05;-0,094706020584243;-0,094706020584243;-0,10108449196337;0,0693349503238676;-0,219422773081728;0,0416932812119957;-0,219422773081728;0,0416932812119957;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,09;0,91;0
"hs_as_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;7,66926743663449e-05;0,109613172900376;0,109613172900376;0,106378961931988;0,0631009035558546;-0,0177006236944644;0,227536279542332;-0,0177006236944644;0,227536279542332;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,94;0,06;0
"hs_co_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;6,5578941298748e-05;0,0864411969390929;0,0864411969390929;0,0820323445030703;0,0660995931357754;-0,0422581965627778;0,216039581157186;-0,0422581965627778;0,216039581157186;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_cs_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;5,32239670774162e-05;0,0517523100693829;0,0517523100693829;0,0514484295916464;0,0562553406392087;-0,0675822684712128;0,148752619587983;-0,0675822684712128;0,148752619587983;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,84;0,16;0
"hs_cu_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-2,59679745243927e-05;-0,112871835594493;-0,112871835594493;-0,112144613401356;0,0531557712695501;-0,218419032560919;-0,0314181503643911;-0,218419032560919;-0,0314181503643911;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_ndvi100_preg_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-7,57309818231863e-08;-0,0785626377465651;-0,0785626377465651;-0,0819443680874052;0,0742870877516006;-0,204342930520383;0,0590722485206442;-0,204342930520383;0,0590722485206442;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
"hs_pcb170_madj_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,86929831164139e-05;-0,140265762064602;-0,140265762064602;-0,134150567981722;0,0672076678099866;-0,275431530326145;-0,0140404053411818;-0,275431530326145;-0,0140404053411818;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pfhxs_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;-7,3875024146704e-05;-0,122730993344831;-0,122730993344831;-0,12571415247718;0,0545923127873827;-0,225532908672645;0,000927406049018751;-0,225532908672645;0,000927406049018751;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_pfna_m_Log2";"hs_bmi_c_cat";0,000154688532314652;1e-12;9,06990054149496e-05;0,108978118270479;0,108978118270479;0,107212274182783;0,0600079033428015;-0,00828808827487099;0,227604443419167;-0,00828808827487099;0,227604443419167;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"e3_asmokcigd_p_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-3,13969575461275e-06;-0,0565826261048318;-0,0565826261048318;-0,058937190821315;0,0553639146870457;-0,151111652941785;0,072403706573175;-0,151111652941785;0,072403706573175;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,11;0,89;0
"h_trafload_preg_pow1over3";"hs_bmi_c_cat";0,000154688532314652;1e-12;7,27031699445545e-05;0,162676637382873;0,162676637382873;0,166526228590406;0,0592478355906692;0,0411409660451813;0,266909506538708;0,0411409660451813;0,266909506538708;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_thm_preg_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,13859935466435e-05;-0,11098751370702;-0,11098751370702;-0,114974146923143;0,067443763801874;-0,233605188309355;0,0231440661810779;-0,233605188309355;0,0231440661810779;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"e3_alcpreg_yn_None_1";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,16393814099416e-05;-0,155090322462099;-0,155090322462099;-0,145765597702951;0,129514159417199;-0,408829459086889;0,0783780333154268;-0,408829459086889;0,0783780333154268;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"h_pamod_t3_None_Often";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,24393077885104e-05;-0,28092308262019;-0,28092308262019;-0,263480181957005;0,121859511633414;-0,544997264326882;-0,0886080690244924;-0,544997264326882;-0,0886080690244924;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_pavig_t3_None_Low";"hs_bmi_c_cat";0,000154688532314652;1e-12;-2,40821591137783e-05;-0,373670778622486;-0,373670778622486;-0,378118893286319;0,155397904535669;-0,650706431796673;-0,0931900983160112;-0,650706431796673;-0,0931900983160112;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pm10_dy_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;5,65019376915165e-05;0,117186858688017;0,117186858688017;0,121834559420037;0,0650271948979635;-0,00745916063156969;0,236570884029744;-0,00745916063156969;0,236570884029744;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"hs_pm10_wk_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;-1,11299467258111e-05;-0,0954011732860385;-0,0954011732860385;-0,0984857526852531;0,0647012344552777;-0,208891719101865;0,0369460101900457;-0,208891719101865;0,0369460101900457;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_pm25_dy_hs_h_None";"hs_bmi_c_cat";0,000154688532314652;1e-12;4,21999685891707e-05;0,0911675001544015;0,0911675001544015;0,095714624491245;0,0753872418373872;-0,0606371387361399;0,235184242182503;-0,0606371387361399;0,235184242182503;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,88;0,12;0
"hs_pm25abs_wk_hs_h_Log";"hs_bmi_c_cat";0,000154688532314652;1e-12;1,13825662290646e-05;0,0739566477356421;0,0739566477356421;0,0744022430162452;0,0670708480826693;-0,074825242141165;0,190555732973326;-0,074825242141165;0,190555732973326;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,88;0,12;0
