"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_accesslines300_h_dic0";"hs_zbmi_who";0,18953694118342;1e-12;-0,205747752533972;-0,18024926648628;-0,18024926648628;-0,169510828348523;0,159529846012965;-0,550785943171858;0,0704911662812489;-0,550785943171858;0,0704911662812489;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_accesspoints300_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0169006449529852;-0,0190990550641642;-0,0190990550641642;-0,0176410262024719;0,0262230437190763;-0,0756174403596121;0,0264478112000035;-0,0756174403596121;0,0264478112000035;100;1;0,9;TRUE;0,74;0,8;FALSE;FALSE;0,26;0,74;0
"hs_builtdens300_h_Sqrt";"hs_zbmi_who";0,18953694118342;1e-12;-0,000591131626154196;-0,00654945064654061;-0,00873260086205414;-0,00512624369483089;0,0176232695550619;-0,056195324363703;0,0224074774441758;-0,0579416190975125;0,0230710080652024;75;0,75;0,9;FALSE;0,666666666666667;0,8;FALSE;FALSE;0,25;0,5;0,25
"hs_connind300_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,00289490887733678;0,0169989968507975;0,0188877742786639;0,01126394721751;0,0241767947955836;-0,012153898328024;0,0823578862417292;-0,0130071896111872;0,0838629945367592;90;0,9;0,9;TRUE;0,811111111111111;0,8;TRUE;TRUE;0,73;0,17;0,1
"hs_fdensity300_h_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0157166497996354;-0,0210149861147028;-0,0221210380154767;-0,0192369774148561;0,023159911965763;-0,0708687707149098;0,0113428888620478;-0,0716921497795444;0,0113467698591735;95;0,95;0,9;TRUE;0,810526315789474;0,8;TRUE;TRUE;0,18;0,77;0,05
"hs_landuseshan300_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,00623625832880144;-0,0124187888681693;-0,0126722335389483;-0,00794306878404978;0,0213319953405408;-0,0585528147601648;0,0195043897286791;-0,0586359319982937;0,0195097869932607;98;0,98;0,9;TRUE;0,755102040816326;0,8;FALSE;FALSE;0,24;0,74;0,02
"hs_popdens_h_Sqrt";"hs_zbmi_who";0,18953694118342;1e-12;0,0233339909151223;0,032958740854586;0,0336313682189653;0,0280447485940045;0,0258281376638635;-0,00320805396830038;0,0869928101185672;-0,00321583257603007;0,0871142183075303;98;0,98;0,9;TRUE;0,908163265306122;0,8;TRUE;TRUE;0,89;0,09;0,02
"hs_walkability_mean_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,00142903858864149;0,000313733825893984;0,000341015028145635;0,00112714544125147;0,0190972710711852;-0,0394074487658407;0,0345241889971462;-0,0399205769814908;0,0355973476275132;92;0,92;0,9;TRUE;0,532608695652174;0,8;FALSE;FALSE;0,49;0,43;0,08
"hs_accesslines300_s_dic0";"hs_zbmi_who";0,18953694118342;1e-12;-0,109594617689848;-0,119365021444006;-0,119365021444006;-0,107712851447119;0,12403079244968;-0,348724076197824;0,0826205740772605;-0,348724076197824;0,0826205740772605;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_accesspoints300_s_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0638435281606452;-0,0674309020584933;-0,0681120222813064;-0,0654559612719578;0,0354873525430966;-0,129568661789836;-0,000444924836075218;-0,129579681092783;-0,0058252546393054;99;0,99;0,9;TRUE;0,97979797979798;0,8;TRUE;TRUE;0,02;0,97;0,01
"hs_builtdens300_s_Sqrt";"hs_zbmi_who";0,18953694118342;1e-12;0;0,000942664926416675;0,00108352290392721;0,000109888321020541;0,0178163169455658;-0,0332746228963864;0,0386742407036928;-0,0348554791465609;0,0387383226132116;87;0,87;0,9;FALSE;NA;0,8;FALSE;FALSE;0,45;0,42;0,13
"hs_connind300_s_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0024106413285558;-0,0125540683728068;-0,0136457264921813;-0,00823065112261229;0,0225184022345038;-0,0758369030400617;0,0227253961892082;-0,0776519389356297;0,0231422900502;92;0,92;0,9;TRUE;0,771739130434783;0,8;FALSE;FALSE;0,21;0,71;0,08
"hs_fdensity300_s_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,0204475676635376;-0,0259118993257663;-0,0278622573395337;-0,0219053366399568;0,0271779949428516;-0,0791209644156216;0,00848526887451788;-0,0798919854860671;0,00952515009770557;93;0,93;0,9;TRUE;0,89247311827957;0,8;TRUE;TRUE;0,1;0,83;0,07
"hs_landuseshan300_s_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0241676917743723;-0,031545201499249;-0,0328595848950511;-0,0296957549499608;0,0291495120563038;-0,0998709911944052;0,00226310868298726;-0,10023366039925;0,00242895845312602;96;0,96;0,9;TRUE;0,96875;0,8;TRUE;TRUE;0,03;0,93;0,04
"hs_popdens_s_Sqrt";"hs_zbmi_who";0,18953694118342;1e-12;-0,00321199009820695;-0,00787322940328418;-0,00828760989819388;-0,00634974775983481;0,0173192822146109;-0,0446799952362005;0,0195650894240628;-0,0454263294019681;0,0206202418849514;95;0,95;0,9;TRUE;0,736842105263158;0,8;FALSE;FALSE;0,25;0,7;0,05
"h_Absorbance_Log";"hs_zbmi_who";0,18953694118342;1e-12;-0,00034737886087733;-0,000708879281471939;-0,000723346205583612;-0,000543314405868603;0,0235174357617808;-0,0517730443528319;0,0411886615238945;-0,052103091840822;0,0411957917970464;98;0,98;0,9;TRUE;0,520408163265306;0,8;FALSE;FALSE;0,47;0,51;0,02
"h_Benzene_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0177010632414568;0,0148463097531482;0,0148463097531482;0,0190724917103859;0,026691894877325;-0,0305414921221836;0,0687155464672129;-0,0305414921221836;0,0687155464672129;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,71;0,29;0
"h_NO2_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0180650657606175;0,0291251639350698;0,0294193575101715;0,028466555872428;0,023802435426128;-0,0050341431807687;0,0767982270387247;-0,00504612524530262;0,0768660959082604;99;0,99;0,9;TRUE;0,939393939393939;0,8;TRUE;TRUE;0,93;0,06;0,01
"h_PM_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,0151145350914312;0,0216252309818201;0,0225262822727293;0,0200843612093114;0,0215435956136453;-0,0103270162769107;0,0697838502567354;-0,01074489851106;0,0702451095546874;96;0,96;0,9;TRUE;0,90625;0,8;TRUE;TRUE;0,87;0,09;0,04
"h_TEX_Log";"hs_zbmi_who";0,18953694118342;1e-12;0,00459398281019904;0,0137474889414759;0,0151071307049186;0,0105474015008824;0,020276664620461;-0,0133527471554212;0,0629427417836778;-0,0143636499764344;0,0649950492696023;91;0,91;0,9;TRUE;0,791208791208791;0,8;FALSE;FALSE;0,72;0,19;0,09
"hs_KIDMED_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0472359398077575;0,0496819642432331;0,0496819642432331;0,0470690655142655;0,0274931082988412;-0,00084012846062331;0,11458934147398;-0,00084012846062331;0,11458934147398;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_mvpa_prd_alt_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,000380117962627175;-0,00367287505391625;-0,00370997480193561;-0,00204172645933645;0,0171554575997738;-0,0408018230388076;0,0307761214330327;-0,0410545280960115;0,0309425287314415;99;0,99;0,9;TRUE;0,606060606060606;0,8;FALSE;FALSE;0,39;0,6;0,01
"hs_sd_wk_None";"hs_zbmi_who";0,18953694118342;1e-12;0,000343245321660414;0,000591848710229579;0,000603927255336306;0,000359265194275435;0,0184324219752992;-0,0413811159736335;0,0431851088152;-0,0414918514638605;0,043690904155496;98;0,98;0,9;TRUE;0,510204081632653;0,8;FALSE;FALSE;0,5;0,48;0,02
"hs_dif_hours_total_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0353741692358503;-0,039041300800041;-0,039041300800041;-0,0356107568784518;0,0282632023321892;-0,10528636114511;0,00919795614530123;-0,10528636114511;0,00919795614530123;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"hs_as_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0140047226525099;-0,01011768963045;-0,0102198885156061;-0,00700867739442832;0,0222578438838392;-0,0558989197386171;0,0335155757471911;-0,0559393903471201;0,0340154095865871;99;0,99;0,9;TRUE;0,707070707070707;0,8;FALSE;FALSE;0,29;0,7;0,01
"hs_cd_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,00696400888625861;0,0140498155984339;0,0151073286004666;0,0115190257091837;0,0182863296072274;-0,0100694643883595;0,05751292079842;-0,0106127895469186;0,057579327485319;93;0,93;0,9;TRUE;0,774193548387097;0,8;FALSE;FALSE;0,72;0,21;0,07
"hs_co_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0172989822828966;-0,017777353471246;-0,0179569226982283;-0,018891795913648;0,0167192119057968;-0,0480635049021653;0,0206039270245571;-0,04817994295732;0,02067415552622;99;0,99;0,9;TRUE;0,868686868686869;0,8;TRUE;TRUE;0,13;0,86;0,01
"hs_cs_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,099058940328475;0,101075717725789;0,101075717725789;0,104424258204431;0,0374113807562663;0,0347247717537546;0,170099362444634;0,0347247717537546;0,170099362444634;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cu_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,0695966133295771;0,0704264530621902;0,0704264530621902;0,0709857095851637;0,0265431806130587;0,022082698330877;0,119007251427427;0,022082698330877;0,119007251427427;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_hg_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,00823300009355153;-0,0159687819116288;-0,016130082739019;-0,010458834873714;0,0251884393326316;-0,079619345266372;0,0166076784049695;-0,0796520116401631;0,016700200394834;99;0,99;0,9;TRUE;0,777777777777778;0,8;FALSE;FALSE;0,22;0,77;0,01
"hs_mn_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0244783551863702;-0,0293213148820081;-0,0293213148820081;-0,0250609883469756;0,0221195110227533;-0,079034395116537;0,00333646710635921;-0,079034395116537;0,00333646710635921;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_mo_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0511229757315772;-0,0571070036945906;-0,0571070036945906;-0,0559449911647585;0,0272816669299711;-0,125617993836903;-0,0128330050671028;-0,125617993836903;-0,0128330050671028;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pb_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,00372626145830332;-0,00672801229415638;-0,00708211820437513;-0,00583441460611813;0,0143556904429103;-0,0382509081940927;0,0145938737003637;-0,0382732812284652;0,0146040536488719;95;0,95;0,9;TRUE;0,694736842105263;0,8;FALSE;FALSE;0,29;0,66;0,05
"hs_hum_mt_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0845043817061198;0,0857745794423142;0,0857745794423142;0,0850585908783505;0,0396387197456071;0,00904309566064489;0,161688889379475;0,00904309566064489;0,161688889379475;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_tm_mt_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,000577881309371439;-7,37210211698553e-05;-7,92699152364035e-05;0,0028529252114305;0,0216529399724214;-0,0423295258533602;0,0425688539810327;-0,044864275576085;0,0427109543464297;93;0,93;0,9;TRUE;0,580645161290323;0,8;FALSE;FALSE;0,54;0,39;0,07
"hs_uvdvf_mt_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0113062549123155;0,0210192670345023;0,0238855307210254;0,0171574246332708;0,0244637730610737;-0,00382889243515859;0,0810446809514112;-0,00443322763944814;0,0829451625143142;88;0,88;0,9;FALSE;0,909090909090909;0,8;TRUE;FALSE;0,8;0,08;0,12
"hs_hum_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0235408871731975;0,0279757381663624;0,0279757381663624;0,0237338884568874;0,0276576258918364;-0,0166651196234659;0,0925315663017875;-0,0166651196234659;0,0925315663017875;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"hs_hum_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,0019743395714545;-0,00570359135002567;-0,00570359135002567;-0,00436997489783449;0,030993290295918;-0,0634442881587738;0,044269817866635;-0,0634442881587738;0,044269817866635;100;1;0,9;TRUE;0,46;0,8;FALSE;FALSE;0,46;0,54;0
"hs_tm_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,000110609192271154;-0,000149471881447505;-0,00053925343672952;0,0171619748878591;-0,0306799797285942;0,0421970446426977;-0,0341948416017683;0,0519579445661542;74;0,74;0,9;FALSE;NA;0,8;FALSE;FALSE;0,35;0,39;0,26
"hs_tm_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,00479298569033348;-0,00665692456990762;-0,0027884604607062;0,0152357478382824;-0,0386837620090347;0,0156699987009726;-0,0408910569103021;0,0167818495412549;72;0,72;0,9;FALSE;NA;0,8;FALSE;FALSE;0,28;0,44;0,28
"hs_uvdvf_dy_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,00568624622643013;-0,00646164343912515;-0,00560866709005991;0,0174497586201835;-0,0412738377515631;0,0288389346781379;-0,0416958419663766;0,029586442891555;88;0,88;0,9;FALSE;NA;0,8;FALSE;FALSE;0,32;0,56;0,12
"hs_uvdvf_wk_hs_h_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,011163018822072;-0,0148666882611502;-0,0158156258097342;-0,0121744105236359;0,0225535837206107;-0,0649197679304027;0,0201416277678549;-0,0653338310296581;0,0203462742754423;94;0,94;0,9;TRUE;0,74468085106383;0,8;FALSE;FALSE;0,24;0,7;0,06
"hs_ndvi100_h_None";"hs_zbmi_who";0,18953694118342;1e-12;0,00221829301878151;0,00126013329391446;0,00131263884782756;0,00156524559070687;0,0207757061101422;-0,0419499517631646;0,0406996744971987;-0,0423010219040052;0,0410631375630377;96;0,96;0,9;TRUE;0,552083333333333;0,8;FALSE;FALSE;0,53;0,43;0,04
"hs_ndvi100_s_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,0271205910595541;-0,0301190602056697;-0,0304232931370401;-0,0284630601160275;0,0306831395180133;-0,0897705943948087;0,0245475135305977;-0,0900031407219176;0,0248647208439485;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,12;0,87;0,01
"hs_dde_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,102843562576507;-0,100106347335258;-0,100106347335258;-0,0945718347169437;0,039778237986496;-0,190433345387527;-0,0323317276515437;-0,190433345387527;-0,0323317276515437;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_ddt_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,00232673809184768;0,0120084945170516;0,0138028672609789;0,00782875886295481;0,0203043859603102;-0,0134230365328957;0,0569052021270463;-0,0141229122137488;0,0571923556683721;87;0,87;0,9;FALSE;0,67816091954023;0,8;FALSE;FALSE;0,59;0,28;0,13
"hs_hcb_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,158318964043162;-0,215026135051163;-0,215026135051163;-0,174077042865341;0,133513498394516;-0,474370743412604;-0,054472407510385;-0,474370743412604;-0,054472407510385;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb118_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,0129424698812538;0,0231930891085523;0,0236664174577064;0,0143402030581823;0,0273803649388973;-0,0104439438204238;0,0865762646492448;-0,0105386894283874;0,0867953208107093;98;0,98;0,9;TRUE;0,877551020408163;0,8;TRUE;TRUE;0,86;0,12;0,02
"hs_pcb138_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,00664741227238708;-0,00722544812215987;-0,00433871088943173;0,0253663645907385;-0,051314905455854;0,0437846999847186;-0,0513927737945888;0,0438712427204645;92;0,92;0,9;TRUE;NA;0,8;FALSE;FALSE;0,3;0,62;0,08
"hs_pcb153_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0441325749619468;-0,0414842728689668;-0,043212784238507;-0,0358377677480123;0,0362109412769099;-0,125460625519858;0,00676256474819885;-0,126261193897107;0,00690181994834529;96;0,96;0,9;TRUE;0,916666666666667;0,8;TRUE;TRUE;0,08;0,88;0,04
"hs_pcb170_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,151122230526154;-0,147664460934846;-0,147664460934846;-0,142456983617171;0,0405453966154364;-0,239592994793095;-0,0795219557208935;-0,239592994793095;-0,0795219557208935;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pcb180_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,033740366001382;-0,0313793391966685;-0,0313793391966685;-0,0316328544169714;0,038513290147459;-0,111827682493121;0,0389099177879538;-0,111827682493121;0,0389099177879538;100;1;0,9;TRUE;0,81;0,8;TRUE;TRUE;0,19;0,81;0
"hs_sumPCBs5_cadj_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,107727816915979;-0,0950503551322242;-0,0950503551322242;-0,0927074240004183;0,0373012959879939;-0,175133647808874;-0,0281637735239898;-0,175133647808874;-0,0281637735239898;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"hs_pfhxs_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;0,00552314872950182;0,0143939925579391;0,0146877475081012;0,0127867043788511;0,020703497872404;-0,0232788681133186;0,055987184775905;-0,0233216511311123;0,0561340616828723;98;0,98;0,9;TRUE;0,806122448979592;0,8;TRUE;TRUE;0,79;0,19;0,02
"hs_pfna_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,00365692761137657;-0,00132060458544109;-0,00137562977650113;-0,0031135940761973;0,0209786315476188;-0,0318106089609329;0,0564663990028548;-0,0321041078976791;0,0578190573584313;96;0,96;0,9;TRUE;0,635416666666667;0,8;FALSE;FALSE;0,35;0,61;0,04
"hs_pfoa_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,0357799056863236;-0,0425689293172538;-0,0434376829767896;-0,0430323007824666;0,0263289235614902;-0,100330677316194;-0,000467677699821647;-0,100373402813725;-0,00135772451547026;98;0,98;0,9;TRUE;0,989795918367347;0,8;TRUE;TRUE;0,01;0,97;0,02
"hs_pfos_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-0,015165861928413;-0,017099013884067;-0,017099013884067;-0,0103791384588704;0,0249369608958312;-0,0770602210445936;0,0162996714481088;-0,0770602210445936;0,0162996714481088;100;1;0,9;TRUE;0,78;0,8;FALSE;FALSE;0,22;0,78;0
"hs_pfunda_c_Log2";"hs_zbmi_who";0,18953694118342;1e-12;-8,96323037145504e-05;0,00285263929816226;0,00316959922018029;0,00121533284601435;0,014951198076407;-0,0290782694437007;0,0367233780897436;-0,029551588040046;0,0371519197989571;90;0,9;0,9;TRUE;0,411111111111111;0,8;FALSE;FALSE;0,53;0,37;0,1
"hs_hm_pers_None";"hs_zbmi_who";0,18953694118342;1e-12;-0,00199317721434054;-0,00669241820604968;-0,00669241820604968;-0,00635213107659519;0,0159110979678987;-0,042689339446623;0,0223604206198073;-0,042689339446623;0,0223604206198073;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,34;0,66;0
"hs_trafload_h_pow1over3";"hs_zbmi_who";0,18953694118342;1e-12;0;-0,0118091895585713;-0,0134195335892856;-0,0110939061045244;0,0148692087328206;-0,0426817363332998;0,00945976500367129;-0,042962036186657;0,0113523623969681;88;0,88;0,9;FALSE;NA;0,8;FALSE;FALSE;0,11;0,77;0,12
"hs_trafnear_h_pow1over3";"hs_zbmi_who";0,18953694118342;1e-12;0,0105822973057603;0,0217335883843461;0,0238830641586221;0,0217162026704933;0,021321357934413;-0,00343101062476872;0,072692022312312;-0,00355464215481294;0,0730547291539267;91;0,91;0,9;TRUE;0,901098901098901;0,8;TRUE;TRUE;0,82;0,09;0,09
"FAS_cat_None_Low";"hs_zbmi_who";0,18953694118342;1e-12;-0,291344464777604;-0,279435494437208;-0,279435494437208;-0,282272536997789;0,0827551752551803;-0,443670539636458;-0,139843504675491;-0,443670539636458;-0,139843504675491;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"FAS_cat_None_Middle";"hs_zbmi_who";0,18953694118342;1e-12;-0,0767604857072009;-0,0678353801188335;-0,0685205859786197;-0,060875040976684;0,0540512248813728;-0,170120623073385;0,0149816858909366;-0,170377419879909;0,0150178190170786;99;0,99;0,9;TRUE;0,878787878787879;0,8;TRUE;TRUE;0,12;0,87;0,01
"hs_globalexp2_None_no exposure";"hs_zbmi_who";0,18953694118342;1e-12;-0,0399286846161842;-0,0556310634651257;-0,0573516118197172;-0,0523266335255371;0,0560694073497793;-0,18549067720233;0,0280416020834971;-0,186010733270243;0,0295427006897691;97;0,97;0,9;TRUE;0,88659793814433;0,8;TRUE;TRUE;0,11;0,86;0,03
"hs_no2_dy_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;-0,0284334156938654;-0,0283934238744365;-0,029576483202538;-0,0251942331108007;0,0300349071758818;-0,103300208049876;0,0165092653830675;-0,105000393207779;0,017493982001488;96;0,96;0,9;TRUE;0,854166666666667;0,8;TRUE;TRUE;0,14;0,82;0,04
"hs_no2_wk_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;0;-0,00869061488969654;-0,0129710669995471;-0,00658429389781487;0,0193688877745749;-0,0661528075330085;0,0108145847420334;-0,0800890877286905;0,0180186598117173;67;0,67;0,9;FALSE;NA;0,8;FALSE;FALSE;0,2;0,47;0,33
"hs_no2_yr_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;-0,0292581219470064;-0,0273923431029975;-0,0291407905351037;-0,0277655103604391;0,0264928176177282;-0,0802241101402048;0,0108791675093682;-0,0821668299859447;0,0109379446638085;94;0,94;0,9;TRUE;0,893617021276596;0,8;TRUE;TRUE;0,1;0,84;0,06
"hs_pm10_dy_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;-0,0294082123482618;-0,0199870178857278;-0,0206051730780699;-0,0182129811344733;0,0223879307082091;-0,0637571540937422;0,015910209499771;-0,0639386467509805;0,0159824647940608;97;0,97;0,9;TRUE;0,793814432989691;0,8;FALSE;FALSE;0,2;0,77;0,03
"hs_pm10_wk_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;-0,0100905828387386;-0,00623647787363553;-0,00623647787363553;-0,00259404456878352;0,0245624176438832;-0,0514742948783066;0,0388188605886247;-0,0514742948783066;0,0388188605886247;100;1;0,9;TRUE;0,57;0,8;FALSE;FALSE;0,43;0,57;0
"hs_pm10_yr_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;0,0102840446148793;0,0298981640231161;0,0383309795168155;0,0348941711505685;0,0372337360090675;-0,00641039788862416;0,116039123474621;-0,00762368821587046;0,127266304250135;78;0,78;0,9;FALSE;0,846153846153846;0,8;TRUE;FALSE;0,66;0,12;0,22
"hs_pm25_dy_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;-0,0043022892855776;-0,00449545498664042;-0,00454086362286911;-0,00146253540870823;0,0200309391965204;-0,0445146837452339;0,0356996493222215;-0,0445567587949004;0,0357817506437725;99;0,99;0,9;TRUE;0,585858585858586;0,8;FALSE;FALSE;0,41;0,58;0,01
"hs_pm25_wk_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;0,00364326283073108;0,0119168733986396;0,0140198510572231;0,00873063222574686;0,0247600649540123;-0,032608250419068;0,0775728125035809;-0,0344495052004232;0,0809099946317646;85;0,85;0,9;FALSE;0,717647058823529;0,8;FALSE;FALSE;0,61;0,24;0,15
"hs_pm25_yr_hs_h_None";"hs_correct_raven";0,18953694118342;1e-12;-0,0865341754443485;-0,0645509867459591;-0,0652030169151102;-0,0570349497363527;0,0568264602563863;-0,167451487366875;0,0189146734736568;-0,167680620357973;0,0189790976644863;99;0,99;0,9;TRUE;0,858585858585859;0,8;TRUE;TRUE;0,14;0,85;0,01
"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;0,0388357582916848;0,0399268244302976;0,0399268244302976;0,0386345089634871;0,0200531786363589;0,00691575932256247;0,0794683122670048;0,00691575932256247;0,0794683122670048;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;0;-0,0105445982799798;-0,0117162203110887;-0,00999186631077293;0,0142903510467298;-0,0438503259543308;0,012902041971847;-0,0456372466437711;0,0133382243355005;90;0,9;0,9;TRUE;NA;0,8;FALSE;FALSE;0,15;0,75;0,1
"hs_pm25abs_yr_hs_h_Log";"hs_correct_raven";0,18953694118342;1e-12;0,00480005276322355;0,00553879578834769;0,00583031135615546;0,00494318535231942;0,0207946331462292;-0,0279194779345242;0,0487511213325947;-0,0280488397112911;0,0499814600524872;95;0,95;0,9;TRUE;0,610526315789474;0,8;FALSE;FALSE;0,58;0,37;0,05
"hs_accesslines300_h_dic0";"hs_correct_raven";0,18953694118342;1e-12;0,147039129662639;0,142855608732718;0,142855608732718;0,15000849736779;0,0988086549763633;-0,0766328965271439;0,329111473381285;-0,0766328965271439;0,329111473381285;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,9;0,1;0
"hs_accesspoints300_h_Log";"hs_correct_raven";0,18953694118342;1e-12;-0,0377432987634073;-0,0367056122294951;-0,0367056122294951;-0,03790372094924;0,0216588381435531;-0,0705122603095195;0,0127799761949777;-0,0705122603095195;0,0127799761949777;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_builtdens300_h_Sqrt";"hs_correct_raven";0,18953694118342;1e-12;0,00291487618880862;0,0130455471882419;0,0173940629176559;0,0157907062863244;0,0161591602093043;-0,00364609925488109;0,0496493712779738;-0,00564935740377429;0,052360288118264;75;0,75;0,9;FALSE;0,92;0,8;TRUE;FALSE;0,69;0,06;0,25
"hs_connind300_h_Log";"hs_correct_raven";0,18953694118342;1e-12;-0,010512561260837;-0,0190016648862787;-0,0211129609847541;-0,0172889705738435;0,0213287914005979;-0,0694379904284664;0,00746738742696795;-0,0703337353582236;0,0075767993055477;90;0,9;0,9;TRUE;0,877777777777778;0,8;TRUE;TRUE;0,11;0,79;0,1
"hs_fdensity300_h_Log";"hs_correct_raven";0,18953694118342;1e-12;0,0279625349403626;0,0286533895979004;0,030161462734632;0,0279647592075089;0,0253128561881815;-0,00888885673408579;0,0786936440931617;-0,00923714161935805;0,0789798672791427;95;0,95;0,9;TRUE;0,905263157894737;0,8;TRUE;TRUE;0,86;0,09;0,05
"hs_landuseshan300_h_None";"hs_correct_raven";0,18953694118342;1e-12;0,00917214794461855;0,0131870899882448;0,0134562142737192;0,00925740114563005;0,0164926432976434;-0,012605183677699;0,0464063178233471;-0,0130057698861045;0,0464249586333665;98;0,98;0,9;TRUE;0,785714285714286;0,8;FALSE;FALSE;0,77;0,21;0,02
