"exposure";"outcome";"lambda";"selection_tol";"beta_original";"beta_boot_mean_all";"beta_boot_mean_selected";"beta_boot_median_selected";"beta_boot_sd_all";"beta_boot_q025_all";"beta_boot_q975_all";"beta_boot_q025_selected";"beta_boot_q975_selected";"n_selected";"sel_prob";"sel_prob_threshold";"passes_sel_prob";"sign_consistency";"sign_consistency_threshold";"passes_sign_consistency";"passes_stability_filter";"prop_positive";"prop_negative";"prop_zero"
"hs_cs_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00261559400118672;-0,00145533102301315;-0,00145533102301315;-0,00098776371915639;0,00540741035579141;-0,0119301602162685;0,00824351819618319;-0,0119301602162685;0,00824351819618319;100;1;0,9;TRUE;0,58;0,8;FALSE;FALSE;0,42;0,58;0
"hs_cu_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00150311013702728;-9,69433911131728e-05;-9,69433911131728e-05;0,000195576606199448;0,00506895145461146;-0,00977795190236465;0,0111946310095793;-0,00977795190236465;0,0111946310095793;100;1;0,9;TRUE;0,54;0,8;FALSE;FALSE;0,54;0,46;0
"hs_hg_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00195404370259317;-0,00183826679482212;-0,00183826679482212;-0,0015170479284477;0,00638831626427155;-0,0146016445863975;0,0103015049970731;-0,0146016445863975;0,0103015049970731;100;1;0,9;TRUE;0,61;0,8;FALSE;FALSE;0,39;0,61;0
"hs_mn_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00296579160708826;0,00234814615733105;0,00234814615733105;0,00242771062989848;0,0048881222814197;-0,00682907869092804;0,0114563785011066;-0,00682907869092804;0,0114563785011066;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,66;0,34;0
"hs_mo_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00327108395309209;0,00201717779148566;0,00201717779148566;0,00181504335543632;0,00403160767725661;-0,00667123946873985;0,00825078137507271;-0,00667123946873985;0,00825078137507271;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"hs_pb_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00440239636327357;0,00429712209851622;0,00429712209851622;0,00412195023955352;0,00447824646457051;-0,0035833016388367;0,0127410425992703;-0,0035833016388367;0,0127410425992703;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"h_humidity_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00817571648251771;0,00708739649093573;0,00708739649093573;0,00667063946337281;0,00813861503512708;-0,00720255643060781;0,0246770523533144;-0,00720255643060781;0,0246770523533144;100;1;0,9;TRUE;0,82;0,8;TRUE;TRUE;0,82;0,18;0
"h_pressure_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,019210708387572;-0,0194927321136365;-0,0194927321136365;-0,0203288762322508;0,00781852552245324;-0,0330317580092877;-0,0040833500535738;-0,0330317580092877;-0,0040833500535738;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;0;1;0
"h_temperature_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;0,0127414666733399;0,0123710669574157;0,0123710669574157;0,0117182683286566;0,00551034974165171;0,0026070237042699;0,0243598504147408;0,0026070237042699;0,0243598504147408;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"h_ndvi100_preg_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00154210624673599;0,00104401433516313;0,00104401433516313;0,000986663898236298;0,00738360187120277;-0,0133660849444756;0,0135677907831761;-0,0133660849444756;0,0135677907831761;100;1;0,9;TRUE;0,55;0,8;FALSE;FALSE;0,55;0,45;0
"hs_dde_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00593190549748761;-0,00524211287970572;-0,00524211287970572;-0,00476729753306681;0,004744054664087;-0,0144227989518005;0,00217527190634493;-0,0144227989518005;0,00217527190634493;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_ddt_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0047114937444811;0,00484816558549678;0,00484816558549678;0,00404512826636151;0,0042238368535482;-0,00335686665236386;0,0128269466442859;-0,00335686665236386;0,0128269466442859;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_hcb_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00210430990327481;0,00191232598140504;0,00191232598140504;0,00218564431598315;0,00516496300700962;-0,00658279797092057;0,0139159337401857;-0,00658279797092057;0,0139159337401857;100;1;0,9;TRUE;0,65;0,8;FALSE;FALSE;0,65;0,35;0
"hs_pcb118_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,0131068374109463;-0,0140249178382412;-0,0140249178382412;-0,0146780966030162;0,0073919305957965;-0,027686641442928;-0,000903130329308593;-0,027686641442928;-0,000903130329308593;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pcb138_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00837314171023633;0,00818658362718274;0,00818658362718274;0,00881223465000765;0,00732300688386493;-0,00844032287988495;0,0212410088364536;-0,00844032287988495;0,0212410088364536;100;1;0,9;TRUE;0,89;0,8;TRUE;TRUE;0,89;0,11;0
"hs_pcb153_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,0168564693786945;-0,0178710913994548;-0,0178710913994548;-0,018357599747543;0,00859636535154391;-0,0343330699225304;-0,00251257564169245;-0,0343330699225304;-0,00251257564169245;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_pcb170_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0027490502481669;0,00273535976655405;0,00273535976655405;0,00247938389671163;0,00849945466371581;-0,0105330102393056;0,0228636150247481;-0,0105330102393056;0,0228636150247481;100;1;0,9;TRUE;0,6;0,8;FALSE;FALSE;0,6;0,4;0
"hs_pcb180_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0174260660857028;0,0171935777225186;0,0171935777225186;0,0166216720045556;0,0101887747115518;-0,00326122431288162;0,0339443856570651;-0,00326122431288162;0,0339443856570651;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,95;0,05;0
"hs_sumPCBs5_madj_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00757422733401194;-0,00717884223237862;-0,00717884223237862;-0,00749875662268422;0,00836385453718274;-0,0232463219210109;0,00798566776903039;-0,0232463219210109;0,00798566776903039;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_pfhxs_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0117450158877733;0,0133509087583934;0,0133509087583934;0,0130754503593793;0,00686575519099972;0,000650890294196913;0,0262480809133389;0,000650890294196913;0,0262480809133389;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_pfna_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00045469002941366;-0,00102653375372674;-0,00102653375372674;-0,000234123535051153;0,0067605708569071;-0,0128216530965367;0,0117651333334506;-0,0128216530965367;0,0117651333334506;100;1;0,9;TRUE;0,48;0,8;FALSE;FALSE;0,48;0,52;0
"hs_pfoa_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00793650460525955;0,00926245082042358;0,00926245082042358;0,00847267363114849;0,0059210682625192;-0,000321973260750072;0,0225682515983518;-0,000321973260750072;0,0225682515983518;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,97;0,03;0
"hs_pfos_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00354051489368905;-0,00307379631061219;-0,00307379631061219;-0,00385301487769875;0,00767349120968466;-0,0164775721111144;0,0100683601145879;-0,0164775721111144;0,0100683601145879;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_pfunda_m_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,00238662943777246;0,00384431664428515;0,00384431664428515;0,0034616914177115;0,00535904635970634;-0,00608347225051891;0,0146623424493149;-0,00608347225051891;0,0146623424493149;100;1;0,9;TRUE;0,76;0,8;FALSE;FALSE;0,76;0,24;0
"e3_asmokcigd_p_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00617969934822778;-0,00528530841532595;-0,00528530841532595;-0,00568410401088602;0,00458327856220366;-0,0135931448740361;0,00349184381344907;-0,0135931448740361;0,00349184381344907;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"h_distinvnear1_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00307484278721897;0,00380554338594275;0,00380554338594275;0,00373869538923906;0,00557237867406372;-0,00622739400124988;0,0146622705832644;-0,00622739400124988;0,0146622705832644;100;1;0,9;TRUE;0,78;0,8;FALSE;FALSE;0,78;0,22;0
"h_trafload_preg_pow1over3";"hs_correct_raven";0,000154688532314652;1e-12;-0,0037950303659149;-0,00436711775909686;-0,00436711775909686;-0,00435888968063169;0,00475584150326011;-0,0140841594903568;0,00577588668539396;-0,0140841594903568;0,00577588668539396;100;1;0,9;TRUE;0,84;0,8;TRUE;TRUE;0,16;0,84;0
"h_trafnear_preg_pow1over3";"hs_correct_raven";0,000154688532314652;1e-12;-0,0130647453425564;-0,0133299959586561;-0,0133299959586561;-0,0130006689903799;0,00735067809699841;-0,0274187030107036;0,000546255565265282;-0,0274187030107036;0,000546255565265282;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"h_bro_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00498360292949966;0,00460294736691093;0,00460294736691093;0,00490171221138326;0,00950473616919546;-0,0133832609304568;0,0204980746213474;-0,0133832609304568;0,0204980746213474;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,67;0,33;0
"h_clf_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00654424172086517;-0,00657470400990392;-0,00657470400990392;-0,00590808455532058;0,00569230873346518;-0,017661972772983;0,00265064582790424;-0,017661972772983;0,00265064582790424;100;1;0,9;TRUE;0,86;0,8;TRUE;TRUE;0,14;0,86;0
"h_thm_preg_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00554930829256411;0,00502123041574492;0,00502123041574492;0,00578379215662604;0,00755224251234121;-0,00837660431315118;0,0199718836440023;-0,00837660431315118;0,0199718836440023;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,72;0,28;0
"e3_alcpreg_yn_None_1";"hs_correct_raven";0,000154688532314652;1e-12;0,0263163039888546;0,0268588444895264;0,0268588444895264;0,0266184629898713;0,0102454294767125;0,0109705012018675;0,0478721495384379;0,0109705012018675;0,0478721495384379;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Often";"hs_correct_raven";0,000154688532314652;1e-12;0,121226017123125;0,116722064919758;0,116722064919758;0,116921335751176;0,016859369318284;0,0868391754245793;0,145530358686905;0,0868391754245793;0,145530358686905;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Sometimes";"hs_correct_raven";0,000154688532314652;1e-12;0,112959701956742;0,107129484353052;0,107129484353052;0,107933659669157;0,0199487178797724;0,0652183840755197;0,141932689902456;0,0652183840755197;0,141932689902456;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pamod_t3_None_Very Often";"hs_correct_raven";0,000154688532314652;1e-12;0,114937552474891;0,109257782256059;0,109257782256059;0,109031713248599;0,0177461943313189;0,0742164855856407;0,142499164889335;0,0742164855856407;0,142499164889335;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Low";"hs_correct_raven";0,000154688532314652;1e-12;0,0988741280116076;0,0974569897227307;0,0974569897227307;0,0971427472825119;0,0167350142329695;0,068930763755152;0,128458591445107;0,068930763755152;0,128458591445107;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"h_pavig_t3_None_Medium";"hs_correct_raven";0,000154688532314652;1e-12;0,0815783487746007;0,0797280666551177;0,0797280666551177;0,0775189145641127;0,0185806128958466;0,0495778272265056;0,117337151154286;0,0495778272265056;0,117337151154286;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_no2_dy_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,0124582268331191;-0,013504579911693;-0,013504579911693;-0,0131443884344824;0,00794430453368663;-0,0291013764073257;0,00130221003121499;-0,0291013764073257;0,00130221003121499;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_no2_wk_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00419983481710357;0,00474641730896621;0,00474641730896621;0,00494214321619188;0,00710507906216684;-0,00958747609100671;0,0176824503398555;-0,00958747609100671;0,0176824503398555;100;1;0,9;TRUE;0,8;0,8;TRUE;TRUE;0,8;0,2;0
"hs_no2_yr_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,017261214719604;0,015334908422929;0,015334908422929;0,0150761787850602;0,00741482157998218;0,00110206706825196;0,0286611686596672;0,00110206706825196;0,0286611686596672;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_pm10_dy_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00658472556067394;-0,00805714412375956;-0,00805714412375956;-0,00842634186796495;0,00645086868365441;-0,0215172144509356;0,0020647188757829;-0,0215172144509356;0,0020647188757829;100;1;0,9;TRUE;0,9;0,8;TRUE;TRUE;0,1;0,9;0
"hs_pm10_wk_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00319330254693251;0,00232587202472583;0,00232587202472583;0,00273211155170467;0,00635311380875599;-0,0105612903779165;0,0151633282970679;-0,0105612903779165;0,0151633282970679;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,66;0,34;0
"hs_pm10_yr_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,0214343386825709;0,0209843679314937;0,0209843679314937;0,0193610232226581;0,00954624197882285;0,00418051405991;0,0387017697807615;0,00418051405991;0,0387017697807615;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pm25_dy_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00215608081919262;0,00391441069358257;0,00391441069358257;0,00296512788075873;0,00733800281831918;-0,00731937953984464;0,019108299752461;-0,00731937953984464;0,019108299752461;100;1;0,9;TRUE;0,66;0,8;FALSE;FALSE;0,66;0,34;0
"hs_pm25_wk_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00546953925867041;-0,00609033719288562;-0,00609033719288562;-0,00604926442178169;0,00650891230055373;-0,0205323058150097;0,00556356576231237;-0,0205323058150097;0,00556356576231237;100;1;0,9;TRUE;0,83;0,8;TRUE;TRUE;0,17;0,83;0
"hs_pm25_yr_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00945925087554495;0,00584870904222994;0,00584870904222994;0,00582834083578107;0,0106797569633641;-0,01374915472246;0,0245511209956943;-0,01374915472246;0,0245511209956943;100;1;0,9;TRUE;0,73;0,8;FALSE;FALSE;0,73;0,27;0
"hs_pm25abs_dy_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,0180754235036932;0,0186893556310441;0,0186893556310441;0,0190518439358457;0,00534706109580786;0,00909329938042783;0,0299432305708274;0,00909329938042783;0,0299432305708274;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_pm25abs_wk_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,0117601211712451;-0,0117588874116402;-0,0117588874116402;-0,0126259389636337;0,00599167641100934;-0,0213834945948137;0,00081827139933688;-0,0213834945948137;0,00081827139933688;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_pm25abs_yr_hs_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00366324576769335;-0,00351424263653958;-0,00351424263653958;-0,00419911351148699;0,00825542672987789;-0,0174227443346775;0,0119432131585473;-0,0174227443346775;0,0119432131585473;100;1;0,9;TRUE;0,65;0,8;FALSE;FALSE;0,35;0,65;0
"hs_accesslines300_h_dic0";"hs_correct_raven";0,000154688532314652;1e-12;0,00315335890899805;0,0049318346061313;0,0049318346061313;0,00445418274001447;0,0199921942668658;-0,0298158063382482;0,0400647211652602;-0,0298158063382482;0,0400647211652602;100;1;0,9;TRUE;0,63;0,8;FALSE;FALSE;0,63;0,37;0
"hs_accesspoints300_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,0120425168938731;-0,0105399010679138;-0,0105399010679138;-0,010071498183057;0,007098881385273;-0,0251781553976978;0,00207417807765557;-0,0251781553976978;0,00207417807765557;100;1;0,9;TRUE;0,93;0,8;TRUE;TRUE;0,07;0,93;0
"hs_builtdens300_h_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;-0,00361187768543115;-0,00331299657423297;-0,00331299657423297;-0,0025773672192937;0,00739170422064557;-0,0207149842613236;0,00881445658516174;-0,0207149842613236;0,00881445658516174;100;1;0,9;TRUE;0,67;0,8;FALSE;FALSE;0,33;0,67;0
"hs_connind300_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000909666691014542;0,000233394605094842;0,000233394605094842;-0,000353577664004556;0,00603539567008491;-0,00990874410564416;0,00973660038674823;-0,00990874410564416;0,00973660038674823;100;1;0,9;TRUE;0,48;0,8;FALSE;FALSE;0,48;0,52;0
"hs_fdensity300_h_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,0172782609424201;0,0176885099261865;0,0176885099261865;0,0172635157110001;0,00820605891604957;0,00307935997015995;0,0317499173939108;0,00307935997015995;0,0317499173939108;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_landuseshan300_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,00958159435361477;0,00993982059163732;0,00993982059163732;0,0101590354762917;0,00540067998279375;0,00103990640615052;0,0201143958547914;0,00103990640615052;0,0201143958547914;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"hs_popdens_h_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;-0,0106814825745799;-0,0108558081638848;-0,0108558081638848;-0,0104848007599124;0,00622926374180139;-0,0245871870851871;-0,000252926989536402;-0,0245871870851871;-0,000252926989536402;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_walkability_mean_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00543449015706245;-0,00577250442201105;-0,00577250442201105;-0,00567161752429439;0,00483167156987898;-0,0143816815321746;0,00281671898880551;-0,0143816815321746;0,00281671898880551;100;1;0,9;TRUE;0,88;0,8;TRUE;TRUE;0,12;0,88;0
"hs_accesslines300_s_dic0";"hs_correct_raven";0,000154688532314652;1e-12;0,00715195407365016;0,0115972533548511;0,0115972533548511;0,00804178311189492;0,0211423152292989;-0,0212932510781878;0,0560890812148893;-0,0212932510781878;0,0560890812148893;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,71;0,29;0
"hs_accesspoints300_s_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,0035065929851459;-0,00314019010451719;-0,00314019010451719;-0,00309967819050865;0,00535633946233297;-0,0121202584476214;0,0075096659988602;-0,0121202584476214;0,0075096659988602;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,28;0,72;0
"hs_builtdens300_s_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;-0,00591469310182236;-0,00520046879723053;-0,00520046879723053;-0,00527100072832808;0,00579077777575586;-0,016486710453053;0,0054441654649827;-0,016486710453053;0,0054441654649827;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_connind300_s_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000657317491487744;0,00302917964221635;0,00302917964221635;0,00288485427383162;0,00680215617457301;-0,00909436944387109;0,0182978429673619;-0,00909436944387109;0,0182978429673619;100;1;0,9;TRUE;0,64;0,8;FALSE;FALSE;0,64;0,36;0
"hs_fdensity300_s_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,000463573684605379;0,00111896746371751;0,00111896746371751;0,00144869123648063;0,00620827542802835;-0,0118245525585376;0,0129273089460256;-0,0118245525585376;0,0129273089460256;100;1;0,9;TRUE;0,6;0,8;FALSE;FALSE;0,6;0,4;0
"hs_landuseshan300_s_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00323448376308217;-0,00283480486324166;-0,00283480486324166;-0,00333770976083401;0,00567680303099908;-0,012338972028931;0,00809279314775987;-0,012338972028931;0,00809279314775987;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,29;0,71;0
"hs_popdens_s_Sqrt";"hs_correct_raven";0,000154688532314652;1e-12;0,00362843562888658;0,003330477020516;0,003330477020516;0,00346381070314335;0,00640740607428793;-0,0116578333802331;0,015105156521532;-0,0116578333802331;0,015105156521532;100;1;0,9;TRUE;0,7;0,8;FALSE;FALSE;0,7;0,3;0
"h_Absorbance_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,00834775143934669;0,00895980008257029;0,00895980008257029;0,00921675966074242;0,00587253037507415;-0,00133738443766803;0,0211725864767373;-0,00133738443766803;0,0211725864767373;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,96;0,04;0
"h_Benzene_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,0161063204197328;-0,0155526786367934;-0,0155526786367934;-0,0159673353459665;0,00669099715590237;-0,0280607967136256;-0,00326360234292632;-0,0280607967136256;-0,00326360234292632;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"h_NO2_Log";"hs_correct_raven";0,000154688532314652;1e-12;0,0123678682364216;0,0120652653320499;0,0120652653320499;0,0116840410848416;0,0060020245752981;0,00103623918283334;0,0239882195825106;0,00103623918283334;0,0239882195825106;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,98;0,02;0
"h_PM_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00867084734614046;-0,00879832362116996;-0,00879832362116996;-0,00852846824438834;0,00538359836153038;-0,0203467506095365;0,00337163478630655;-0,0203467506095365;0,00337163478630655;100;1;0,9;TRUE;0,95;0,8;TRUE;TRUE;0,05;0,95;0
"h_TEX_Log";"hs_correct_raven";0,000154688532314652;1e-12;-0,00173455814553406;-0,00292063131998056;-0,00292063131998056;-0,00286257510840641;0,00550018655229039;-0,0136616931066279;0,00842014456698551;-0,0136616931066279;0,00842014456698551;100;1;0,9;TRUE;0,72;0,8;FALSE;FALSE;0,28;0,72;0
"hs_KIDMED_None";"hs_correct_raven";0,000154688532314652;1e-12;0,008257235349233;0,00844778659258437;0,00844778659258437;0,00933231899628902;0,00556308267930758;-0,00243922710586184;0,0179639107295559;-0,00243922710586184;0,0179639107295559;100;1;0,9;TRUE;0,91;0,8;TRUE;TRUE;0,91;0,09;0
"hs_mvpa_prd_alt_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,00730964560441726;-0,00960286866386784;-0,00960286866386784;-0,0101914434442286;0,00649134354077245;-0,0220098834115802;0,00345995021080782;-0,0220098834115802;0,00345995021080782;100;1;0,9;TRUE;0,94;0,8;TRUE;TRUE;0,06;0,94;0
"hs_sd_wk_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,0122235382004992;-0,01162851381819;-0,01162851381819;-0,0119698279407134;0,0054776738436758;-0,0221701280531386;-0,00044280749153606;-0,0221701280531386;-0,00044280749153606;100;1;0,9;TRUE;0,98;0,8;TRUE;TRUE;0,02;0,98;0
"hs_dif_hours_total_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,000287049614731349;-0,00181479057972312;-0,00181479057972312;-0,00173703568547231;0,00549684616640465;-0,0130214133652981;0,0091148036437391;-0,0130214133652981;0,0091148036437391;100;1;0,9;TRUE;0,61;0,8;FALSE;FALSE;0,39;0,61;0
"hs_as_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0177260740458227;0,0194800726599677;0,0194800726599677;0,0194097766517264;0,00567164883677859;0,0106297155446394;0,0323133071698694;0,0106297155446394;0,0323133071698694;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
"hs_cd_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00466412871641717;-0,00506942729073815;-0,00506942729073815;-0,00521365519914188;0,0048779630837302;-0,0151206235214209;0,00427592995740023;-0,0151206235214209;0,00427592995740023;100;1;0,9;TRUE;0,85;0,8;TRUE;TRUE;0,15;0,85;0
"hs_co_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;0,0084113696822897;0,00865102688980391;0,00865102688980391;0,00842766841055898;0,00416602891928628;0,00138221930103729;0,0157067832533115;0,00138221930103729;0,0157067832533115;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,99;0,01;0
"hs_cs_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00427145534794793;-0,00367236053572213;-0,00367236053572213;-0,00346261043728555;0,00689605982874348;-0,0175783492400812;0,00884989338718675;-0,0175783492400812;0,00884989338718675;100;1;0,9;TRUE;0,71;0,8;FALSE;FALSE;0,29;0,71;0
"hs_cu_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00310333905138425;-0,0024906757967072;-0,0024906757967072;-0,00207011805381659;0,00501842240547868;-0,0152351747428593;0,00515288736659277;-0,0152351747428593;0,00515288736659277;100;1;0,9;TRUE;0,69;0,8;FALSE;FALSE;0,31;0,69;0
"hs_hg_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,0147040180091852;-0,015986251178774;-0,015986251178774;-0,0170055107045174;0,00617494201842981;-0,0279445882100684;-0,00479042639623224;-0,0279445882100684;-0,00479042639623224;100;1;0,9;TRUE;0,99;0,8;TRUE;TRUE;0,01;0,99;0
"hs_mn_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00813042746924831;-0,00812789070571655;-0,00812789070571655;-0,00833924343298804;0,00439257571703064;-0,0159510711888614;0,000358380556413882;-0,0159510711888614;0,000358380556413882;100;1;0,9;TRUE;0,97;0,8;TRUE;TRUE;0,03;0,97;0
"hs_mo_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,00833265626795723;-0,00748141762331949;-0,00748141762331949;-0,00750425624814124;0,0040714711937826;-0,0153200777528787;0,000950520935090043;-0,0153200777528787;0,000950520935090043;100;1;0,9;TRUE;0,96;0,8;TRUE;TRUE;0,04;0,96;0
"hs_pb_c_Log2";"hs_correct_raven";0,000154688532314652;1e-12;-0,0043283336681596;-0,00377180227577097;-0,00377180227577097;-0,00437285679206918;0,0049987496082257;-0,0124568467145979;0,00462253768368977;-0,0124568467145979;0,00462253768368977;100;1;0,9;TRUE;0,77;0,8;FALSE;FALSE;0,23;0,77;0
"hs_hum_mt_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;-0,0102720400449004;-0,0100959598068311;-0,0100959598068311;-0,010212986115297;0,00820575785375731;-0,0257035192820272;0,00369860766389378;-0,0257035192820272;0,00369860766389378;100;1;0,9;TRUE;0,92;0,8;TRUE;TRUE;0,08;0,92;0
"hs_tm_mt_hs_h_None";"hs_correct_raven";0,000154688532314652;1e-12;0,0192875452549004;0,0200366498728427;0,0200366498728427;0,0195096031212177;0,00833726366799111;0,00596698753345004;0,0361123857725878;0,00596698753345004;0,0361123857725878;100;1;0,9;TRUE;1;0,8;TRUE;TRUE;1;0;0
