"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Combined";"hs_pm25abs_yr_hs_h_Log";"hs_correct_raven";0,0023376223159753;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Combined";"hs_accesslines300_h_dic0";"hs_correct_raven";-0,00168521254850288;6;6;1;6;0;"Positive";1;0
"Combined";"hs_accesspoints300_h_Log";"hs_correct_raven";-0,0317312901575914;6;6;1;0;6;"Negative";1;1
"Combined";"hs_builtdens300_h_Sqrt";"hs_correct_raven";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_connind300_h_Log";"hs_correct_raven";-0,0180476989042127;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_fdensity300_h_Log";"hs_correct_raven";0,0281063379861876;6;6;1;6;0;"Positive";1;1
"Combined";"hs_landuseshan300_h_None";"hs_correct_raven";0,0192595123904758;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_popdens_h_Sqrt";"hs_correct_raven";0;6;5;0,833333333333333;0;5;"Negative";1;NA
"Combined";"hs_walkability_mean_h_None";"hs_correct_raven";0,00518969924427472;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_accesslines300_s_dic0";"hs_correct_raven";0,0209928957535956;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_accesspoints300_s_Log";"hs_correct_raven";-0,0236052105499512;6;6;1;0;6;"Negative";1;1
"Combined";"hs_builtdens300_s_Sqrt";"hs_correct_raven";0,000829901465994808;6;3;0,5;2;1;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_connind300_s_Log";"hs_correct_raven";0,0128664735859164;6;4;0,666666666666667;2;2;"Tie";0,5;0,5
"Combined";"hs_fdensity300_s_Log";"hs_correct_raven";0;6;6;1;2;4;"Negative";0,666666666666667;NA
"Combined";"hs_landuseshan300_s_None";"hs_correct_raven";-0,0073260221573509;6;3;0,5;0;3;"Negative";1;1
"Combined";"hs_popdens_s_Sqrt";"hs_correct_raven";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"h_Absorbance_Log";"hs_correct_raven";0,0310082893428014;6;6;1;6;0;"Positive";1;1
"Combined";"h_Benzene_Log";"hs_correct_raven";-0,0387869452655581;6;6;1;0;6;"Negative";1;1
"Combined";"h_NO2_Log";"hs_correct_raven";0,0109076470358733;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_PM_Log";"hs_correct_raven";-0,0339929410417665;6;6;1;0;6;"Negative";1;1
"Combined";"h_TEX_Log";"hs_correct_raven";-0,0046301359357663;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Combined";"hs_KIDMED_None";"hs_correct_raven";0,0371144401444902;6;6;1;6;0;"Positive";1;1
"Combined";"hs_mvpa_prd_alt_None";"hs_correct_raven";-0,0370027681600477;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sd_wk_None";"hs_correct_raven";-0,0113487629149626;6;6;1;0;6;"Negative";1;1
"Combined";"hs_dif_hours_total_None";"hs_correct_raven";-0,0362708831262123;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_c_Log2";"hs_correct_raven";0,0553354466370832;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cd_c_Log2";"hs_correct_raven";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_co_c_Log2";"hs_correct_raven";0,016842199147622;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cs_c_Log2";"hs_correct_raven";0,0292957475981641;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cu_c_Log2";"hs_correct_raven";-0,0011582024484101;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_hg_c_Log2";"hs_correct_raven";-0,039502289542842;6;6;1;0;6;"Negative";1;1
"Combined";"hs_mn_c_Log2";"hs_correct_raven";-0,0169018477687587;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_mo_c_Log2";"hs_correct_raven";-0,0212063228966253;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pb_c_Log2";"hs_correct_raven";-0,0195087593050782;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_hum_mt_hs_h_None";"hs_correct_raven";0,0278963636331502;6;6;1;6;0;"Positive";1;1
"Combined";"hs_tm_mt_hs_h_None";"hs_correct_raven";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_uvdvf_mt_hs_h_None";"hs_correct_raven";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"hs_hum_dy_hs_h_None";"hs_correct_raven";-0,000682140172577759;6;4;0,666666666666667;2;2;"Tie";0,5;0,5
"Combined";"hs_hum_wk_hs_h_None";"hs_correct_raven";0,00466304742886185;6;6;1;1;5;"Negative";0,833333333333333;0,166666666666667
"Combined";"hs_tm_dy_hs_h_None";"hs_correct_raven";-0,00314411454191439;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Combined";"hs_tm_wk_hs_h_None";"hs_correct_raven";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_uvdvf_dy_hs_h_None";"hs_correct_raven";0;6;4;0,666666666666667;2;2;"Tie";0,5;NA
"Combined";"hs_uvdvf_wk_hs_h_None";"hs_correct_raven";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_ndvi100_h_None";"hs_correct_raven";-0,00751947314181069;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_ndvi100_s_None";"hs_correct_raven";-0,0276009474375433;6;6;1;0;6;"Negative";1;1
"Combined";"hs_dde_cadj_Log2";"hs_correct_raven";-0,0124543405011642;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"hs_ddt_cadj_Log2";"hs_correct_raven";-0,0033340384753312;6;2;0,333333333333333;0;2;"Negative";1;1
"Combined";"hs_hcb_cadj_Log2";"hs_correct_raven";-4,42298853035943e-05;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_pcb118_cadj_Log2";"hs_correct_raven";-0,026194122654381;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_pcb138_cadj_Log2";"hs_correct_raven";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pcb153_cadj_Log2";"hs_correct_raven";-0,012318715624401;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb170_cadj_Log2";"hs_correct_raven";0,0392445513439422;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pcb180_cadj_Log2";"hs_correct_raven";0,0122816939593547;6;6;1;6;0;"Positive";1;1
"Combined";"hs_sumPCBs5_cadj_Log2";"hs_correct_raven";0,0132908749833376;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pfhxs_c_Log2";"hs_correct_raven";0,0354053627742968;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_pfna_c_Log2";"hs_correct_raven";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pfoa_c_Log2";"hs_correct_raven";0,0262244661287013;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pfos_c_Log2";"hs_correct_raven";0,0127646250268627;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pfunda_c_Log2";"hs_correct_raven";0,00499033799755954;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_hm_pers_None";"hs_correct_raven";-0,0366135638665088;6;6;1;0;6;"Negative";1;1
"Combined";"hs_trafload_h_pow1over3";"hs_correct_raven";-0,00405005295051058;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_trafnear_h_pow1over3";"hs_correct_raven";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"FAS_cat_None_Low";"hs_correct_raven";-0,0786897439249141;6;6;1;0;6;"Negative";1;1
"Combined";"FAS_cat_None_Middle";"hs_correct_raven";0,0419070527430928;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_globalexp2_None_no exposure";"hs_correct_raven";0,00230647533895075;6;5;0,833333333333333;2;3;"Negative";0,6;0,4
"Combined";"h_abs_ratio_preg_Log";"hs_Gen_Tot";-0,0472551987292587;6;6;1;0;6;"Negative";1;1
"Combined";"h_no2_ratio_preg_Log";"hs_Gen_Tot";0,010652642274326;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"h_pm10_ratio_preg_None";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"h_pm25_ratio_preg_None";"hs_Gen_Tot";-0,0325647126408307;6;6;1;0;6;"Negative";1;1
"Combined";"h_accesslines300_preg_dic0";"hs_Gen_Tot";-0,0252684111924967;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"h_accesspoints300_preg_Log";"hs_Gen_Tot";-0,0205681886895657;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"h_builtdens300_preg_Sqrt";"hs_Gen_Tot";-0,00420230163769823;6;4;0,666666666666667;1;3;"Negative";0,75;0,75
"Combined";"h_connind300_preg_Sqrt";"hs_Gen_Tot";-0,0135606162300194;6;6;1;0;6;"Negative";1;1
"Combined";"h_fdensity300_preg_Log";"hs_Gen_Tot";-0,00178195885643519;6;6;1;0;6;"Negative";1;1
"Combined";"h_frichness300_preg_None";"hs_Gen_Tot";-0,00586912012350634;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"h_landuseshan300_preg_None";"hs_Gen_Tot";0,0144733633456723;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_popdens_preg_Sqrt";"hs_Gen_Tot";0,00611076891175731;6;6;1;3;3;"Tie";0,5;0,5
"Combined";"h_walkability_mean_preg_None";"hs_Gen_Tot";-0,0123493130291486;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_as_m_Log2";"hs_Gen_Tot";0,012137531056582;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_cd_m_Log2";"hs_Gen_Tot";-0,00878051267682901;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_co_m_Log2";"hs_Gen_Tot";-0,0144126841122641;6;2;0,333333333333333;1;1;"Tie";0,5;0,5
"Combined";"hs_cs_m_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_cu_m_Log2";"hs_Gen_Tot";-0,0419943210594084;6;6;1;0;6;"Negative";1;1
"Combined";"hs_hg_m_Log2";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_mn_m_Log2";"hs_Gen_Tot";-0,0119990426506684;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_mo_m_Log2";"hs_Gen_Tot";-0,0214355254543186;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pb_m_Log2";"hs_Gen_Tot";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"h_humidity_preg_None";"hs_Gen_Tot";0,00760701922275969;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"h_pressure_preg_None";"hs_Gen_Tot";0;6;3;0,5;3;0;"Positive";1;NA
"Combined";"h_temperature_preg_None";"hs_Gen_Tot";0;6;3;0,5;0;3;"Negative";1;NA
"Combined";"h_ndvi100_preg_None";"hs_Gen_Tot";0,000864049669731988;6;5;0,833333333333333;2;3;"Negative";0,6;0,4
"Combined";"hs_dde_madj_Log2";"hs_Gen_Tot";0,0285572301381276;6;6;1;6;0;"Positive";1;1
"Combined";"hs_ddt_madj_Log2";"hs_Gen_Tot";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_hcb_madj_Log2";"hs_Gen_Tot";-0,00654058905415672;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_pcb118_madj_Log2";"hs_Gen_Tot";0,0346086208623187;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pcb138_madj_Log2";"hs_Gen_Tot";-0,0287731336245553;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pcb153_madj_Log2";"hs_Gen_Tot";0;6;6;1;0;6;"Negative";1;NA
"Combined";"hs_pcb170_madj_Log2";"hs_Gen_Tot";-0,0125859362051699;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pcb180_madj_Log2";"hs_Gen_Tot";0,000379705029958338;6;4;0,666666666666667;1;3;"Negative";0,75;0,25
"Combined";"hs_sumPCBs5_madj_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pfhxs_m_Log2";"hs_Gen_Tot";0,00463066234608529;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_pfna_m_Log2";"hs_Gen_Tot";-0,0282857857941529;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfoa_m_Log2";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_pfos_m_Log2";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_pfunda_m_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"e3_asmokcigd_p_None";"hs_Gen_Tot";0,00406565619272519;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"h_distinvnear1_preg_Log";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"h_trafload_preg_pow1over3";"hs_Gen_Tot";-0,000751794116588589;6;5;0,833333333333333;4;1;"Positive";0,8;0,2
"Combined";"h_trafnear_preg_pow1over3";"hs_Gen_Tot";0,00152426839930552;6;1;0,166666666666667;1;0;"Positive";1;1
"Combined";"h_bro_preg_Log";"hs_Gen_Tot";0;6;5;0,833333333333333;0;5;"Negative";1;NA
"Combined";"h_clf_preg_Log";"hs_Gen_Tot";0,00431864572742455;6;3;0,5;3;0;"Positive";1;1
"Combined";"h_thm_preg_Log";"hs_Gen_Tot";-0,000355565863991419;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"e3_alcpreg_yn_None_1";"hs_Gen_Tot";-0,0413380424633421;6;6;1;0;6;"Negative";1;1
"Combined";"h_pamod_t3_None_Often";"hs_Gen_Tot";-0,126163224321765;6;6;1;0;6;"Negative";1;1
"Combined";"h_pamod_t3_None_Sometimes";"hs_Gen_Tot";-0,0776793831499298;6;6;1;0;6;"Negative";1;1
"Combined";"h_pamod_t3_None_Very Often";"hs_Gen_Tot";-0,066914182487804;6;6;1;0;6;"Negative";1;1
"Combined";"h_pavig_t3_None_Low";"hs_Gen_Tot";0,0487994147145799;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Combined";"h_pavig_t3_None_Medium";"hs_Gen_Tot";0,0706491639254761;6;6;1;4;2;"Positive";0,666666666666667;0,666666666666667
"Combined";"hs_no2_dy_hs_h_Log";"hs_Gen_Tot";0,0032104373447105;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_no2_wk_hs_h_Log";"hs_Gen_Tot";0;6;1;0,166666666666667;1;0;"Positive";1;NA
"Combined";"hs_no2_yr_hs_h_Log";"hs_Gen_Tot";0;6;4;0,666666666666667;0;4;"Negative";1;NA
"Combined";"hs_pm10_dy_hs_h_None";"hs_Gen_Tot";-0,0286506158797534;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm10_wk_hs_h_None";"hs_Gen_Tot";-0,0499364132251224;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm10_yr_hs_h_None";"hs_Gen_Tot";0;6;2;0,333333333333333;0;2;"Negative";1;NA
"Combined";"hs_pm25_dy_hs_h_None";"hs_Gen_Tot";0,039709410960332;6;6;1;6;0;"Positive";1;1
"Combined";"hs_pm25_wk_hs_h_None";"hs_Gen_Tot";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_pm25_yr_hs_h_None";"hs_Gen_Tot";-0,0680141420797769;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm25abs_dy_hs_h_Log";"hs_Gen_Tot";-0,0259814848140592;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pm25abs_wk_hs_h_Log";"hs_Gen_Tot";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pm25abs_yr_hs_h_Log";"hs_Gen_Tot";-0,0168266564241098;6;6;1;0;6;"Negative";1;1
"Combined";"hs_accesslines300_h_dic0";"hs_Gen_Tot";-0,0499993061268669;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_accesspoints300_h_Log";"hs_Gen_Tot";0,0410604997170537;6;6;1;6;0;"Positive";1;1
"Combined";"hs_builtdens300_h_Sqrt";"hs_Gen_Tot";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"hs_connind300_h_Log";"hs_Gen_Tot";0,015156750434611;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_fdensity300_h_Log";"hs_Gen_Tot";-0,0176542610885535;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_landuseshan300_h_None";"hs_Gen_Tot";-0,0242118029821664;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"hs_popdens_h_Sqrt";"hs_Gen_Tot";0;6;5;0,833333333333333;2;3;"Negative";0,6;NA
"Combined";"hs_walkability_mean_h_None";"hs_Gen_Tot";-0,0108506566845557;6;6;1;0;6;"Negative";1;1
"Combined";"hs_accesslines300_s_dic0";"hs_Gen_Tot";0,200920903907645;6;6;1;6;0;"Positive";1;1
"Combined";"hs_accesspoints300_s_Log";"hs_Gen_Tot";0,0231065284156063;6;6;1;6;0;"Positive";1;1
"Combined";"hs_builtdens300_s_Sqrt";"hs_Gen_Tot";0,00352639622712893;6;3;0,5;3;0;"Positive";1;1
"Combined";"hs_connind300_s_Log";"hs_Gen_Tot";0,0277439023852563;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_fdensity300_s_Log";"hs_Gen_Tot";0;6;6;1;6;0;"Positive";1;NA
"Combined";"hs_landuseshan300_s_None";"hs_Gen_Tot";0,00280062197627932;6;3;0,5;3;0;"Positive";1;1
"Combined";"hs_popdens_s_Sqrt";"hs_Gen_Tot";0;6;3;0,5;2;1;"Positive";0,666666666666667;NA
"Combined";"h_Absorbance_Log";"hs_Gen_Tot";-0,00945159640179209;6;6;1;0;6;"Negative";1;1
"Combined";"h_Benzene_Log";"hs_Gen_Tot";0,100751982916694;6;6;1;6;0;"Positive";1;1
"Combined";"h_NO2_Log";"hs_Gen_Tot";-0,0035629074062919;6;5;0,833333333333333;4;1;"Positive";0,8;0,2
"Combined";"h_PM_Log";"hs_Gen_Tot";0,0496920314336374;6;6;1;6;0;"Positive";1;1
"Combined";"h_TEX_Log";"hs_Gen_Tot";-0,0190008891640936;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_KIDMED_None";"hs_Gen_Tot";-0,0455160696626984;6;6;1;0;6;"Negative";1;1
"Combined";"hs_mvpa_prd_alt_None";"hs_Gen_Tot";-0,0267801627810555;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sd_wk_None";"hs_Gen_Tot";0,0290785191246472;6;6;1;6;0;"Positive";1;1
"Combined";"hs_dif_hours_total_None";"hs_Gen_Tot";-0,052754964752669;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_c_Log2";"hs_Gen_Tot";-0,00267229154170367;6;6;1;2;4;"Negative";0,666666666666667;0,666666666666667
"Combined";"hs_cd_c_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_co_c_Log2";"hs_Gen_Tot";-0,0258049799406813;6;6;1;0;6;"Negative";1;1
"Combined";"hs_cs_c_Log2";"hs_Gen_Tot";0,0287728086656088;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cu_c_Log2";"hs_Gen_Tot";0,037299800092939;6;6;1;6;0;"Positive";1;1
"Combined";"hs_hg_c_Log2";"hs_Gen_Tot";-0,0103178624983252;6;6;1;0;6;"Negative";1;1
"Combined";"hs_mn_c_Log2";"hs_Gen_Tot";0,0237417002007547;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_mo_c_Log2";"hs_Gen_Tot";0,0247063998186002;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pb_c_Log2";"hs_Gen_Tot";0,017604396785257;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_hum_mt_hs_h_None";"hs_Gen_Tot";0,0160243165108754;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_tm_mt_hs_h_None";"hs_Gen_Tot";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_uvdvf_mt_hs_h_None";"hs_Gen_Tot";0;6;3;0,5;0;3;"Negative";1;NA
"Combined";"hs_hum_dy_hs_h_None";"hs_Gen_Tot";-0,0149172780031569;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_hum_wk_hs_h_None";"hs_Gen_Tot";0,00518996007563203;6;6;1;2;4;"Negative";0,666666666666667;0,333333333333333
"Combined";"hs_tm_dy_hs_h_None";"hs_Gen_Tot";-0,0115873237830409;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"hs_tm_wk_hs_h_None";"hs_Gen_Tot";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_uvdvf_dy_hs_h_None";"hs_Gen_Tot";0;6;4;0,666666666666667;4;0;"Positive";1;NA
"Combined";"hs_uvdvf_wk_hs_h_None";"hs_Gen_Tot";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_ndvi100_h_None";"hs_Gen_Tot";-0,0518184294656457;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ndvi100_s_None";"hs_Gen_Tot";-0,00679842145177505;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_dde_cadj_Log2";"hs_Gen_Tot";-0,0555029808616846;6;6;1;0;6;"Negative";1;1
"Combined";"hs_ddt_cadj_Log2";"hs_Gen_Tot";-0,00266068322837101;6;2;0,333333333333333;0;2;"Negative";1;1
"Combined";"hs_hcb_cadj_Log2";"hs_Gen_Tot";0,0478766525502639;6;6;1;5;1;"Positive";0,833333333333333;0,833333333333333
"Combined";"hs_pcb118_cadj_Log2";"hs_Gen_Tot";0,00978313234205713;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_pcb138_cadj_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Combined";"hs_pcb153_cadj_Log2";"hs_Gen_Tot";0,000756283437441151;6;5;0,833333333333333;3;2;"Positive";0,6;0,6
"Combined";"hs_pcb170_cadj_Log2";"hs_Gen_Tot";-0,0229035621803019;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pcb180_cadj_Log2";"hs_Gen_Tot";-0,0837626596782883;6;6;1;0;6;"Negative";1;1
"Combined";"hs_sumPCBs5_cadj_Log2";"hs_Gen_Tot";-0,0170236791855062;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pfhxs_c_Log2";"hs_Gen_Tot";0,00568288777388976;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"hs_pfna_c_Log2";"hs_Gen_Tot";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_pfoa_c_Log2";"hs_Gen_Tot";-0,0237278375892573;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_pfos_c_Log2";"hs_Gen_Tot";-0,0101161162485379;6;6;1;0;6;"Negative";1;1
"Combined";"hs_pfunda_c_Log2";"hs_Gen_Tot";0,00111925328090873;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"hs_hm_pers_None";"hs_Gen_Tot";-0,017654041503082;6;6;1;1;5;"Negative";0,833333333333333;0,833333333333333
"Combined";"hs_trafload_h_pow1over3";"hs_Gen_Tot";0,00736718688029266;6;4;0,666666666666667;4;0;"Positive";1;1
"Combined";"hs_trafnear_h_pow1over3";"hs_Gen_Tot";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"FAS_cat_None_Low";"hs_Gen_Tot";0,0886113851187875;6;6;1;6;0;"Positive";1;1
"Combined";"FAS_cat_None_Middle";"hs_Gen_Tot";0,0347446037506921;6;6;1;6;0;"Positive";1;1
"Combined";"hs_globalexp2_None_no exposure";"hs_Gen_Tot";-0,00011149980502492;6;5;0,833333333333333;2;3;"Negative";0,6;0,6
"Combined";"h_abs_ratio_preg_Log";"hs_bmi_c_cat";-0,0432360246396034;6;6;1;0;6;"Negative";1;1
"Combined";"h_no2_ratio_preg_Log";"hs_bmi_c_cat";-0,0206031620698528;6;5;0,833333333333333;0;5;"Negative";1;1
"Combined";"h_pm10_ratio_preg_None";"hs_bmi_c_cat";0;6;0;0;0;0;"Not selected";NA;NA
"Combined";"h_pm25_ratio_preg_None";"hs_bmi_c_cat";-0,0127282924946475;6;6;1;0;6;"Negative";1;1
"Combined";"h_accesslines300_preg_dic0";"hs_bmi_c_cat";-0,192347931073247;6;6;1;0;6;"Negative";1;1
"Combined";"h_accesspoints300_preg_Log";"hs_bmi_c_cat";-0,0184440996343032;6;6;1;0;6;"Negative";1;1
"Combined";"h_builtdens300_preg_Sqrt";"hs_bmi_c_cat";-0,00380167289446771;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"h_connind300_preg_Sqrt";"hs_bmi_c_cat";-0,00583253967117483;6;6;1;0;6;"Negative";1;1
"Combined";"h_fdensity300_preg_Log";"hs_bmi_c_cat";-0,000989683331143176;6;6;1;0;6;"Negative";1;1
"Combined";"h_frichness300_preg_None";"hs_bmi_c_cat";-0,00174334590681053;6;4;0,666666666666667;0;4;"Negative";1;1
"Combined";"h_landuseshan300_preg_None";"hs_bmi_c_cat";0,0305365754256353;6;5;0,833333333333333;5;0;"Positive";1;1
"Combined";"h_popdens_preg_Sqrt";"hs_bmi_c_cat";0,0692743057696111;6;6;1;6;0;"Positive";1;1
"Combined";"h_walkability_mean_preg_None";"hs_bmi_c_cat";-0,0597520810436611;6;6;1;0;6;"Negative";1;1
"Combined";"hs_as_m_Log2";"hs_bmi_c_cat";0,0369639538892026;6;6;1;6;0;"Positive";1;1
"Combined";"hs_cd_m_Log2";"hs_bmi_c_cat";0,0168852918586838;6;6;1;6;0;"Positive";1;1
"Combined";"hs_co_m_Log2";"hs_bmi_c_cat";0,0456362657465831;6;2;0,333333333333333;2;0;"Positive";1;1
"Combined";"hs_cs_m_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;2;0;"Positive";1;NA
"Combined";"hs_cu_m_Log2";"hs_bmi_c_cat";-0,0318402502109886;6;6;1;0;6;"Negative";1;1
"Combined";"hs_hg_m_Log2";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"hs_mn_m_Log2";"hs_bmi_c_cat";0,000283641689107783;6;5;0,833333333333333;2;3;"Negative";0,6;0,4
"Combined";"hs_mo_m_Log2";"hs_bmi_c_cat";0,000935490384695361;6;5;0,833333333333333;4;1;"Positive";0,8;0,8
"Combined";"hs_pb_m_Log2";"hs_bmi_c_cat";0;6;1;0,166666666666667;0;1;"Negative";1;NA
"Combined";"h_humidity_preg_None";"hs_bmi_c_cat";-0,0258725880011071;6;6;1;0;6;"Negative";1;1
"Combined";"h_pressure_preg_None";"hs_bmi_c_cat";0;6;3;0,5;1;2;"Negative";0,666666666666667;NA
"Combined";"h_temperature_preg_None";"hs_bmi_c_cat";0;6;3;0,5;1;2;"Negative";0,666666666666667;NA
