"scenario";"exposure";"outcome";"original_beta";"n_loco_fits";"n_selected";"selection_frequency";"n_positive";"n_negative";"dominant_direction";"dominant_sign_consistency";"original_sign_consistency"
"Childhood";"hs_dde_cadj_Log2";"hs_bmi_c_cat";-0,20340661037778;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_ddt_cadj_Log2";"hs_bmi_c_cat";-0,00242743580221137;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_hcb_cadj_Log2";"hs_bmi_c_cat";-0,214175360991759;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pcb118_cadj_Log2";"hs_bmi_c_cat";0,0382540405282019;6;5;0,833333333333333;5;0;"Positive";1;1
"Childhood";"hs_pcb138_cadj_Log2";"hs_bmi_c_cat";0;6;2;0,333333333333333;1;1;"Tie";0,5;NA
"Childhood";"hs_pcb153_cadj_Log2";"hs_bmi_c_cat";-0,0751235897695148;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_pcb170_cadj_Log2";"hs_bmi_c_cat";-0,242313593794017;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pcb180_cadj_Log2";"hs_bmi_c_cat";-0,0580920516179943;6;5;0,833333333333333;0;5;"Negative";1;1
"Childhood";"hs_sumPCBs5_cadj_Log2";"hs_bmi_c_cat";-0,178367641335012;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pfhxs_c_Log2";"hs_bmi_c_cat";0,0174248386251508;6;3;0,5;3;0;"Positive";1;1
"Childhood";"hs_pfna_c_Log2";"hs_bmi_c_cat";-0,000335225175845002;6;1;0,166666666666667;1;0;"Positive";1;0
"Childhood";"hs_pfoa_c_Log2";"hs_bmi_c_cat";-0,0625467310593188;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_pfos_c_Log2";"hs_bmi_c_cat";-0,020862146905584;6;4;0,666666666666667;0;4;"Negative";1;1
"Childhood";"hs_pfunda_c_Log2";"hs_bmi_c_cat";0,000498727879816748;6;1;0,166666666666667;0;1;"Negative";1;0
"Childhood";"hs_hm_pers_None";"hs_bmi_c_cat";-0,00269644966979032;6;0;0;0;0;"Not selected";NA;NA
"Childhood";"hs_trafload_h_pow1over3";"hs_bmi_c_cat";-0,00389189273147831;6;2;0,333333333333333;0;2;"Negative";1;1
"Childhood";"hs_trafnear_h_pow1over3";"hs_bmi_c_cat";0,00657622738385166;6;2;0,333333333333333;2;0;"Positive";1;1
"Childhood";"FAS_cat_None_Low";"hs_bmi_c_cat";-0,39102666013111;6;6;1;0;6;"Negative";1;1
"Childhood";"FAS_cat_None_Middle";"hs_bmi_c_cat";-0,215347284522859;6;6;1;0;6;"Negative";1;1
"Childhood";"hs_globalexp2_None_no exposure";"hs_bmi_c_cat";-0,0495873256859244;6;5;0,833333333333333;0;5;"Negative";1;1
